"ProjectID","Address","Project Name","Prior Site Name","Street Number","Street Name","Project Description","Neighborhood","Project Stage","Year Complete","Developer Name","Zoning","Planning Board Special Permit","Building Permit","Total GFA","Lot Area","FAR","Primary Use","Residential Units","Hotel Rooms","Note","Latitude","Longitude","Coordinates"
"428","210 Broadway","210 Broadway","","210","Broadway","","4 - The Port/Area IV","Complete","1999","Bullfinch","1A-2","PB156","","70,000","36,647","1.34","Office/R&D",,," ","42.36611326327","-71.0932182827","POINT (-71.0932182826968 42.3661132632656)"
"429","6 Cambridge Center","Marriott Residence Inn","","6","Cambridge Center","","2 - MIT / Area 2","Complete","1999","Cambridge Redev Auth","MXD","","","0","0","2.00","Hotel",,"221"," ","42.36399761306","-71.08807502318","POINT (-71.0880750231828 42.3639976130551)"
"430","8 Cambridge Center","8 Cambridge Center","","8","Cambridge Center","","2 - MIT / Area 2","Complete","1999","CRA; Cambr. Tech Partners","","","","177,000","0","0.00","Office/R&D",,," ","42.36431423919","-71.08868966971","POINT (-71.0886896697121 42.3643142391919)"
"431","47 Erie Street","47 Erie Street","","47","Erie Street","","5 - Cambridgeport","Complete","1999","Lyme Properties","SD-8","","","121,104","23,082","0.00","Parking Garage",,," ","42.35808512632","-71.10419740718","POINT (-71.104197407178 42.3580851263209)"
"432","2 First Street","aka 2 Canal Park","","2","First Street","Also known as 2 Canal Park.","1 - East Cambridge","Complete","1999","New England Development","BA/PUD-4","","","197,000","61,780","2.35","Office/R&D",,,"Also known as 2 Canal Park. ","42.37023725298","-71.07683319744","POINT (-71.0768331974433 42.3702372529795)"
"433","163 Gore Street","163 Gore Street","","163","Gore Street","","1 - East Cambridge","Complete","1999","Cambridge Publiuc Health Comm.","BA-2","","","26,800","40,000","0.67","Office/R&D",,," ","42.37290490025","-71.08520345253","POINT (-71.0852034525289 42.3729049002459)"
"434","273 Harvard Street","273 Harvard Street","","273","Harvard Street","","6 - Mid-Cambridge","Complete","1999","CASCAP Inc.","C-1","","","0","0","0.00","Residential","22",," ","42.36898182482","-71.10311049532","POINT (-71.1031104953249 42.3689818248184)"
"435","1008 Massachusetts Avenue","1008 Massachusetts Avenue","","1008","Massachusetts Avenue","","7 - Riverside","Complete","1999","Oaktree Development","B-1","","","74,610","36,661","3.25","Retail","67",," ","42.36924356537","-71.11134476036","POINT (-71.1113447603629 42.3692435653664)"
"436","1380-1392 Massachusetts Avenue","also 14-32 JFK Street","","1380-1392","Massachusetts Avenue","","7 - Riverside","Complete","1999","Cambridge Savings Bank","","PB130","","50,000","12,350","4.00","Retail",,," ","42.37316475117","-71.1195168376","POINT (-71.1195168375988 42.3731647511701)"
"437","2525 Massachusetts Avenue","2525 Massachusetts Avenue","","2525","Massachusetts Avenue","","11 - North Cambridge","Complete","1999","Just A Start Corp.","","","","0","0","0.00","Residential","12",," ","42.3998481688","-71.13320052409","POINT (-71.1332005240895 42.3998481687969)"
"438","619 Memorial Drive","619 Memorial Drive","","619","Memorial Drive","","5 - Cambridgeport","Complete","1999","Commonwealth of Massassachusetts","Residential A-2","","","19,960","38,625","0.44","",,," ","42.35334070073","-71.10788705863","POINT (-71.1078870586258 42.3533407007288)"
"439","808-812 Memorial Drive","808-812 Memorial Drive","","808-812","Memorial Drive","","5 - Cambridgeport","Complete","1999","","","","","0","99,150","0.00","Residential","301",," ","42.36069345582","-71.11517019489","POINT (-71.1151701948924 42.3606934558159)"
"440","100-104 Mount Auburn Street","Eliot Square","","100-104","Mount Auburn Street","","10 - West Cambridge","Complete","1999","Intercontinential Contracting Corp","BB","PB120","","53,000","24,000","3.61","Residential","8",," ","42.3726930778","-71.12077563132","POINT (-71.1207756313184 42.3726930777972)"
"441","17-33 Oxford Street","Harvard Maxwell - Dworkin Building","","17-33","Oxford Street","","8 - Baldwin","Complete","1999","Harvard Univ.","C-3","","","91,500","1,332,963","1.36","Office/R&D",,," ","42.37878740902","-71.11684119361","POINT (-71.1168411936057 42.378787409016)"
"442","101 Pacific Street","University Park - 101 Pacific Street","","101","Pacific Street","","5 - Cambridgeport","Complete","1999","Forest City Development","CRDD","","","266,000","0","0.00","Parking Garage",,," ","42.36089349021","-71.10222018574","POINT (-71.1022201857383 42.3608934902117)"
"443","48 Porter Road","48 Porter Road","","48","Porter Road","","11 - North Cambridge","Complete","1999","48 Porter Rd Realty trust","B","","","0","15,949","0.00","Residential","6",," ","42.3891336003","-71.12210700697","POINT (-71.122107006974 42.3891336003015)"
"444","26 Robinson Street","26 Robinson Street","","26","Robinson Street","","9 - Neighborhood 9","Complete","1999","Harvard Planning and Real Estate","C-1","","","6,500","45,351","0.86","Office/R&D",,," ","42.38333143816","-71.12676478213","POINT (-71.1267647821313 42.3833314381646)"
"445","45 & 75 Sidney Street","University Park - Phase III","","45 & 75","Sidney Street","","5 - Cambridgeport","Complete","1999","Forest City Development","CRDD","","","270,000",,,"Office/R&D",,," ","42.36191555893","-71.10142339147","POINT (-71.1014233914707 42.3619155589271)"
"446","815 Somerville Avenue","815 Somerville Avenue","","815","Somerville Avenue","","11 - North Cambridge","Complete","1999","Byrdhouse Enterprises","BC","","","20,900","10,451","2.00","Office/R&D",,," ","42.38816860869","-71.11820129455","POINT (-71.1182012945455 42.3881686086868)"
"447","165 Western Avenue","165 Western Avenue","","165","Western Avenue","","7 - Riverside","Complete","1999","CASCAP","","","","0","0","0.00","Residential","9",," ","42.3649944908","-71.10937039292","POINT (-71.1093703929172 42.3649944907987)"
"448","10 Wilson Road","Smith Place","","10","Wilson Road","","12 - Cambridge Highlands","Complete","1999","A.O. Wilson, Spaulding and Slye","O-2","","","75,000","61,000","1.20","Office/R&D",,," ","42.39232199472","-71.15013661833","POINT (-71.1501366183341 42.3923219947226)"
"504","30 Pilgrim Street","University Park - 30 Pilgrim Street","","30","Pilgrim Street","","5 - Cambridgeport","Complete","1999","Forest City Development","","","","191,688",,"0.00","Parking Garage",,," ","42.36113574651","-71.10249609728","POINT (-71.1024960972786 42.361135746508)"
"577","139 Main Street","139 Main Street","","139","Main Street","","1 - East Cambridge","Complete","1999","H.J. Davis","","","","35,000","0","0.00","Office/R&D",,," ","42.36222236161","-71.08226162195","POINT (-71.0822616219527 42.3622223616065)"
"268","320 Bent Street","320 Bent Street","","320","Bent Street","","1 - East Cambridge","Complete","2000","Rogers St. LLC c/o Lyme Properties","IA-1/IB-1","PB174","","195,966",,"3.00","Office/R&D",,," ","42.36725685634","-71.08785926698","POINT (-71.0878592669796 42.3672568563432)"
"449","50 Ames Street","MIT Building E18","","50","Ames Street","","2 - MIT / Area 2","Complete","2000","MIT","IB/PUD-?","","898238-001349","129,400","0","2.35","Institutional",,," ","42.36166784048","-71.08817040796","POINT (-71.0881704079564 42.3616678404832)"
"450","Brookline Street","Auburn Court Phase II","","","Brookline Street","","5 - Cambridgeport","Complete","2000","Homeowners Rehab","CRDD","","","0","0","0.00","Residential","60",," ","42.36210340985","-71.10282598369","POINT (-71.1028259836919 42.3621034098532)"
"451","139 - 155 Brookline Street","139 - 155 Brookline Street","","139 - 155","Brookline Street","","5 - Cambridgeport","Complete","2000","Hammond Real Estate","SD-9/C","PB136","","34,531","30,228","0.00","Residential","20",," ","42.36011578071","-71.10525345985","POINT (-71.1052534598514 42.3601157807063)"
"452","59 Norfolk Street","59 Norfolk Street","","59","Norfolk Street","","4 - The Port/Area IV","Complete","2000","Just A Start Corp.","B","","","0","0","0.00","Residential","8",," ","42.36567812953","-71.10110599254","POINT (-71.101105992541 42.3656781295288)"
"453","210 Otis Street","210 Otis Street","","210","Otis Street","","1 - East Cambridge","Complete","2000","Just A Start Corp","","","","0","0","0.00","Residential","8",," ","42.37101559666","-71.08774399058","POINT (-71.087743990584 42.3710155966591)"
"454","12 Oxford Street","12 Oxford Street","","12","Oxford Street","","8 - Baldwin","Complete","2000","Harvard Planning and Research","C-3","","","60,500","0","1.63","Office/R&D",,," ","42.37725962056","-71.11592357044","POINT (-71.1159235704436 42.377259620559)"
"455","191-195 Prospect Street","191-195 Prospect Street","","191-195","Prospect Street","","6 - Mid-Cambridge","Complete","2000","Pallotte Trust","C-1","PB153","","0","0","0.00","Residential","20",," ","42.37016375299","-71.10083350072","POINT (-71.1008335007247 42.3701637529935)"
"456","354 Rindge Avenue","also 358,368,384-390 Rindge Avenue","","354","Rindge Avenue","","11 - North Cambridge","Complete","2000","Just A Start Corp","IA-1","","","27,116","26,000","1.08","Residential","12",," ","42.39379166357","-71.13825647368","POINT (-71.1382564736835 42.3937916635662)"
"599","40 Brattle Street","also 12 - 14 Mifflin Place","","40","Brattle Street","","10 - West Cambridge","Complete","2000","Brattle Walk Assoc. / Benjamin Thompson","","","","30,700","0","0.00","Office/R&D",,," ","42.37361890215","-71.12136150077","POINT (-71.1213615007661 42.3736189021463)"
"457","330-334 Broadway","330-334 Broadway","","330-334","Broadway","","6 - Mid-Cambridge","Complete","2001","Keystone Companies","0-1/C-1","","","10,995","21,289","0.00","Residential","10",," ","42.36956073731","-71.10217116562","POINT (-71.1021711656208 42.3695607373053)"
"458","15 Cambridge Center","15 Cambridge Center","","15","Cambridge Center","","2 - MIT / Area 2","Complete","2001","Biogen/CRA","MXD","PB147","","224,000","0","2.81","Office/R&D",,," ","42.36532709638","-71.08819707524","POINT (-71.0881970752413 42.3653270963844)"
"459","200 Cambridgepark Drive","200 Cambridgepark Drive","","200","Cambridgepark Drive","","11 - North Cambridge","Complete","2001","Spaulding and Slye","O-2/PUD-5","","698005-013598","285,500","0","0.00","Office/R&D",,," ","42.39540092804","-71.14890618194","POINT (-71.1489061819435 42.3954009280418)"
"460","1-9 Central Square","","","1-9","Central Square","","5 - Cambridgeport","Complete","2001","Holmes Family Trust","BB","PB133","","128,000","32,823","3.90","Residential","72",," ","42.36516847309","-71.10400384016","POINT (-71.1040038401591 42.3651684730934)"
"462","98-100 Erie Street","98-100 Erie Street","","98-100","Erie Street","","5 - Cambridgeport","Complete","2001","University Realty LLC","","PB142","","26,602","17,900","0.00","Residential","16",," ","42.35868010683","-71.10550537202","POINT (-71.1055053720169 42.3586801068257)"
"463","250 Fresh Pond Parkway","250 Fresh Pond Parkway","","250","Fresh Pond Parkway","","10 - West Cambridge","Complete","2001","City of Cambridge","OS","PB128","","154,390","0","0.00","Utilities",,," ","42.38345863799","-71.14363232403","POINT (-71.1436323240302 42.3834586379874)"
"464","173-181 Harvey Street","173-181 Harvey Street","","173-181","Harvey Street","","11 - North Cambridge","Complete","2001","Conerstone Builders Group","IA-1","PB126","","54,687","56,110","0.92","Residential","32",," ","42.3975355591","-71.13534004646","POINT (-71.1353400464622 42.3975355591016)"
"465","1 Kendall Square","1 Kendall Square","","1","Kendall Square","","3 - Wellington Harrington","Complete","2001","Amgen Inc.","IB","PB150","792350","285,000","0","4.00","Office/R&D",,," ","42.36664177627","-71.09020430744","POINT (-71.0902043074383 42.3666417762689)"
"466","65 Landsdowne Street","University Park - 65 Landsdowne Street","","65","Landsdowne Street","","5 - Cambridgeport","Complete","2001","Forest City Development","CRDD","PB152","","129,454","0","0.00","Office/R&D",,," ","42.36061517657","-71.1003350132","POINT (-71.1003350131975 42.3606151765664)"
"467","580 Massachusetts Avenue","580 Massachusetts Avenue","","580","Massachusetts Avenue","","5 - Cambridgeport","Complete","2001","Cambridge Garden Realty Trust","BB","PB137","","0","16,164","3.00","Residential","30",," ","42.36466644672","-71.10280143729","POINT (-71.102801437289 42.3646664467158)"
"468","125 Mount Auburn Street","125 Mount Auburn Street","","125","Mount Auburn Street","","10 - West Cambridge","Complete","2001","Bullfinch Co.","BB/HSOD","PB164","","49,974","12,803","3.90","Office/R&D",,," ","42.37344396981","-71.1228979697","POINT (-71.1228979697011 42.3734439698094)"
"469","396-398 Putnam Avenue","396-398 Putnam Avenue","","396-398","Putnam Avenue","","5 - Cambridgeport","Complete","2001","CASCAP","","","","0","0","0.00","Residential","8",," ","42.36010068423","-71.11247858513","POINT (-71.1124785851339 42.3601006842335)"
"470","70 Rindge Avenue","Fitzgerald School","","70","Rindge Avenue","","11 - North Cambridge","Complete","2001","City of Cambridge School Dept","B","","","124,893","306,431","0.41","Government",,," ","42.39272903822","-71.12851953819","POINT (-71.1285195381912 42.392729038216)"
"471","241 River Street","241 River Street","","241","River Street","","7 - Riverside","Complete","2001","River Street Trust","C-2","","1298160-045743","23,165","25,160","1.12","Residential","20",," ","42.36296568325","-71.11178358373","POINT (-71.1117835837281 42.3629656832533)"
"472","320 - 366 River Street","Whole Foods","Bread & Circus","320 - 366","River Street","","7 - Riverside","Complete","2001","Whole Food Market","O-3","","","44,834","78,582","1.00","Retail",,," ","42.36114239472","-71.11415149706","POINT (-71.1141514970586 42.3611423947209)"
"473","180 Sidney Street","180 Sidney Street","","180","Sidney Street","","5 - Cambridgeport","Complete","2001","Lyme Properties","SD-8","","","191,104","186,289","1.25","Office/R&D",,," ","42.35819693195","-71.10484895879","POINT (-71.1048489587854 42.3581969319502)"
"477","101 Third Street","101 Third Street","","101","Third Street","","1 - East Cambridge","Complete","2001","Harold Asaph","R2","","","0","0","0.00","Residential","4",," ","42.36978885945","-71.08023720802","POINT (-71.0802372080238 42.3697888594475)"
"493","70 Pacific Street","70 Pacific Street","","70","Pacific Street","","5 - Cambridgeport","Complete","2001","MIT Real Estate","SD-8","PB165","","346,000","138,751","2.49","Institutional",,," ","42.36023921959","-71.10246237221","POINT (-71.1024623722103 42.3602392195894)"
"499","800 Technology Square","Tech Square - 800 Technology Square","","800","Technology Square","","4 - The Port/Area IV","Complete","2001","Beacon Capital Partners","IB","","","0","689,534","2.53","Parking Garage",,," ","42.36546381864","-71.09171488044","POINT (-71.0917148804367 42.3654638186432)"
"501","100 Vassar Street","100 Vassar Street","","100","Vassar Street","","2 - MIT / Area 2","Complete","2001","MIT","C-3","PB166","","110,000","0","0.36","Institutional",,," ","42.35884767692","-71.09628618597","POINT (-71.0962861859731 42.358847676919)"
"4","35 Landsdowne Street","University Park - Millenium Pharmaceuticals","","35","Landsdowne Street","","5 - Cambridgeport","Complete","2002","Forest City Development","CRDD","PB152","","221,561","0","0.00","Office/R&D",,," ","42.36099034753","-71.10019184686","POINT (-71.1001918468599 42.360990347533)"
"5","88 Sidney Street","University Park - 88 Sidney Street","","88","Sidney Street","","5 - Cambridgeport","Complete","2002","Forest City Development","CRDD","PB152","","154,978","0","0.00","Office/R&D",,," ","42.36065161603","-71.10187877931","POINT (-71.1018787793074 42.3606516160272)"
"6","300 Technology Square","Tech Square - 300 Technology Square","","300","Technology Square","","4 - The Port/Area IV","Complete","2002","Tech Square LLC","IB","PB144","","118,621","689,534","2.53","Office/R&D",,," ","42.3634083285","-71.09177114541","POINT (-71.0917711454075 42.3634083285032)"
"7","300 Third Street","300 Third Street","","300","Third Street","","1 - East Cambridge","Complete","2002","Beal Company","IB-1","PB151","","128,090","42,697","3.00","Office/R&D",,," ","42.36549757935","-71.08232944511","POINT (-71.082329445105 42.3654975793538)"
"12","80 Landsdowne Street","University Park - 80 Landsdowne Street","","80","Landsdowne Street","","5 - Cambridgeport","Complete","2002","Forest City Development","CRDD","PB152","","0","0","0.00","Parking Garage",,," ","42.3602204025","-71.10079655154","POINT (-71.1007965515392 42.3602204025016)"
"13","187-199 Msgr. O'Brien Highway","Hampton Inn Hotel","","187-199","Msgr. O'Brien Highway","","1 - East Cambridge","Complete","2002","Natraj Realty Trust","SD-1","","","51,919","17,330","3.00","Hotel",,"114"," ","42.37214326323","-71.07851485476","POINT (-71.0785148547623 42.3721432632285)"
"14","91 Sidney Street","University Park - 91 Sidney Street","","91","Sidney Street","","5 - Cambridgeport","Complete","2002","Forest City Development","CRDD","PB152","","156,000","0","0.00","Residential","135",," ","42.36089349021","-71.10222018574","POINT (-71.1022201857383 42.3608934902117)"
"17","229 Vassar Street","MIT Simmons Hall Dormitory","","229","Vassar Street","","2 - MIT / Area 2","Complete","2002","MIT","SD-6","PB157","","160,000","61,683","3.00","Institutional",,," ","42.35711003","-71.1013869114","POINT (-71.1013869113951 42.3571100299972)"
"19","40 Landsdowne Street","University Park - 40 Landsdowne Street","","40","Landsdowne Street","","5 - Cambridgeport","Complete","2002","Forest City Development","CRDD","PB163","","228,184","0","0.00","Office/R&D",,," ","42.36057298359","-71.09982261669","POINT (-71.0998226166889 42.3605729835869)"
"22","600 Technology Square","Tech Square - 600 Technology Square","","600","Technology Square","","4 - The Port/Area IV","Complete","2002","Tech Square LLC","IB","PB144","","132,591","452,204","2.12","Office/R&D",,," ","42.36306900625","-71.09306192425","POINT (-71.0930619242457 42.3630690062526)"
"23","700 Technology Square","Tech Square - 700 Technology Square","","700","Technology Square","","4 - The Port/Area IV","Complete","2002","Tech Square LLC","IB","PB144","","54,376","452,204","2.12","Office/R&D",,," ","42.36389431456","-71.09278392281","POINT (-71.0927839228086 42.3638943145572)"
"25","1167 Cambridge Street","1167 Cambridge Street","Nobrega's","1167","Cambridge Street","","3 - Wellington Harrington","Complete","2002","Just-A-Start Corp.","","","","13,500","0","0.00","Residential","8",," ","42.37327759643","-71.09661640873","POINT (-71.0966164087282 42.3732775964332)"
"26","28 Osborn Street","28 Osborn Street","TKT","28","Osborn Street","","4 - The Port/Area IV","Complete","2002","MIT Real Estate","IB","","","182,031","210,215","0.87","Office/R&D",,," ","42.36296785456","-71.09501855935","POINT (-71.0950185593506 42.3629678545566)"
"233","350 Kendall Street","Cambridge Research Park - 350 Kendall Street","","350","Kendall Street","Underground garage provides parking for all Cambridge Research Park buildings.","1 - East Cambridge","Complete","2002","Lyme Properties","O-3/PUD-3","PB141","","2,000","425,319","3.00","Parking Garage",,,"Underground garage provides parking for all Cambridge Research Park buildings. ","42.36350722046","-71.08200948941","POINT (-71.082009489412 42.3635072204637)"
"479","224 Albany Street","224 Albany Street","","224","Albany Street","","5 - Cambridgeport","Complete","2002","","SD-8","","","74,976","0","0.00","Institutional",,," ","42.35882518339","-71.10026024184","POINT (-71.1002602418377 42.3588251833882)"
"480","8 Bigelow Street","8 Bigelow Street","","8","Bigelow Street","","6 - Mid-Cambridge","Complete","2002","CASCAP","","","","0","0","0.00","Residential","10",," ","42.36775842499","-71.10544657168","POINT (-71.1054465716839 42.3677584249861)"
"481","8 Boardman Street","Squirrel Brand Properties","","8","Boardman Street","","4 - The Port/Area IV","Complete","2002","Just-A-Start Corp.","C-1","","","20,000","0","0.00","Residential","20",," ","42.3670391386","-71.09675536799","POINT (-71.0967553679855 42.3670391386047)"
"483","30 Cambridgepark Drive","30 Cambridgepark Drive","","30","Cambridgepark Drive","","11 - North Cambridge","Complete","2002","Oaktree Development","","PB154","","366,350","143,717","2.55","Residential","311",," ","42.39441440569","-71.14280678693","POINT (-71.1428067869299 42.3944144056938)"
"484","803-815 Cambridge Street","803-815 Cambridge Street","","803-815","Cambridge Street","","3 - Wellington Harrington","Complete","2002","","","","","0","0","0.00","","14",," ","42.37245012978","-71.09023585873","POINT (-71.0902358587282 42.3724501297808)"
"489","350 Main Street","Firehouse Hotel","","350","Main Street","","2 - MIT / Area 2","Complete","2002","The Firehouse in LLC","IB","","","37,600","0","4.00","Hotel",,"65"," ","42.36238844706","-71.08727643709","POINT (-71.0872764370937 42.3623884470562)"
"490","2443 Massachusetts Avenue","2443 Massachusetts Avenue","","2443","Massachusetts Avenue","","11 - North Cambridge","Complete","2002","Cambridge Garden Realty Trust","BA-2","","","20,243","9,937","1.75","Residential","13",," ","42.39814189544","-71.13084432354","POINT (-71.1308443235366 42.3981418954409)"
"1","784 Memorial Drive","784 Memorial Drive","Polaroid","784","Memorial Drive","","5 - Cambridgeport","Complete","2003","Spaulding & Slye","O-3","PB161","","158,572","164,853","0.96","Office/R&D",,," ","42.35972303559","-71.11508585088","POINT (-71.1150858508758 42.3597230355908)"
"15","25 Land Boulevard","Hotel Marlowe","","25","Land Boulevard","","1 - East Cambridge","Complete","2003","New England Development","BA/PUD-4","PB66","","154,000","27,000","2.18","Hotel",,"236"," ","42.36781134838","-71.07491637052","POINT (-71.0749163705172 42.3678113483812)"
"18","300 Bent Street","Data Center","","300","Bent Street","","1 - East Cambridge","Complete","2003","Lohnes & Laverty","IB-1","PB162","","91,980","67,020","2.56","Telecommunications",,," ","42.36756098167","-71.08638632166","POINT (-71.086386321662 42.3675609816719)"
"32","265 Rindge Avenue","265 Rindge Avenue","","265","Rindge Avenue","","11 - North Cambridge","Complete","2003","Shelter Inc.","B","","","5,794","0","0.00","Residential","10",," ","42.39368522766","-71.13476108855","POINT (-71.1347610885481 42.393685227658)"
"34","55-99 Columbia Street","CAST Housing","","55-99","Columbia Street","","4 - The Port/Area IV","Complete","2003","Homeowner's Rehab.","C-1","","","0","0","0.00","Residential","42",," ","42.36491833948","-71.09915061961","POINT (-71.099150619605 42.3649183394785)"
"39","157-179 Pleasant Street","Harvard Affiliate Housing","Polaroid","157-179","Pleasant Street","","5 - Cambridgeport","Complete","2003","Harvard Planning & Real Estate","O-3","PB161","","160,000","93,171","1.70","Residential","120",," ","42.35981969811","-71.11411505831","POINT (-71.1141150583101 42.3598196981059)"
"229","500 Kendall Street","Cambridge Research Park - 500 Kendall Street","Genzyme Building","500","Kendall Street","Parking in provided in Cambridge Research Park pooled facility.","1 - East Cambridge","Complete","2003","Lyme Properties","O-3/PUD-3","PB141","","275,513","0","3.00","Office/R&D",,,"Parking in provided in Cambridge Research Park pooled facility. ","42.3639536326","-71.08169763031","POINT (-71.0816976303062 42.363953632603)"
"237","100 Technology Square","Tech Square - 100 Technology Square","","100","Technology Square","","4 - The Port/Area IV","Complete","2003","Tech Square LLC","IB","PB144","","347,500","0","0.00","Office/R&D",,," ","42.36294896875","-71.09079387873","POINT (-71.0907938787327 42.3629489687523)"
"658","1 Bow Street","1 Bow Street","","1","Bow Street","Includes 1230 Massachusetts Avenue.","7 - Riverside","Complete","2003","","","PB167","","35,000","10,990","0.00","Office/R&D",,,"Includes 1230 Massachusetts Avenue. ","42.372176","-71.115841","POINT (-71.115841 42.372176)"
"2","0 Arrow Street","Oberon Theater","","0","Arrow Street","","7 - Riverside","Complete","2004","Carr Foundation","O-3","PB180","","48,224","18,652","2.58","Theater",,," ","42.37093850421","-71.11430219977","POINT (-71.1143021997688 42.370938504205)"
"8","10 Vassar Street","MIT Stata Center","","10","Vassar Street","","2 - MIT / Area 2","Complete","2004","MIT","","PB158","","446,510","120,450","3.60","Institutional",,," ","42.36173184179","-71.09134144366","POINT (-71.0913414436609 42.3617318417918)"
"29","254 Massachusetts Avenue","Novartis","","254","Massachusetts Avenue","","5 - Cambridgeport","Complete","2004","DSF Real Estate Investors","SD-7","PB173","","484,072","143,522","3.26","Office/R&D",,," ","42.36159289838","-71.09757584005","POINT (-71.0975758400457 42.3615928983788)"
"37","369 Franklin Street","Oaktree Housing","","369","Franklin Street","","7 - Riverside","Complete","2004","Oaktree Green","C-2","","","21,500","0","0.00","Residential","18",," ","42.36632785749","-71.10802315361","POINT (-71.1080231536104 42.366327857485)"
"48","650 Concord Avenue","Neville Manor","","650","Concord Avenue","","12 - Cambridge Highlands","Complete","2004","Neville Communities","","","","49,730","85,214","0.56","Nursing Home","71",," ","42.3894995711","-71.14941056585","POINT (-71.1494105658459 42.3894995710963)"
"49","47 Bishop Allen Drive","Parking Garage","","47","Bishop Allen Drive","","4 - The Port/Area IV","Complete","2004","Fennel RE Trust","","","","11,036","11,036","3.00","Parking Garage",,," ","42.36466833382","-71.10011080604","POINT (-71.1001108060417 42.3646683338195)"
"226","675 West Kendall Street","Cambridge Research Park - 675 West Kendall Street","Vertex Building","675","West Kendall Street","Parking in provided in Cambridge Research Park pooled facility.","1 - East Cambridge","Complete","2004","Lyme Properties","O-3/PUD-3","PB141","","245,226","0","0.00","Office/R&D",,,"Parking in provided in Cambridge Research Park pooled facility. ","42.36462743972","-71.08193110326","POINT (-71.0819311032568 42.3646274397156)"
"270","157 Sixth Street","157 Sixth Street","","157","Sixth Street","","1 - East Cambridge","Complete","2004","Rogers St. LLC c/o Lyme Properties","IA-1/IB-1","PB174","","41,349","0","3.00","Residential","37",," ","42.36657557158","-71.08618043565","POINT (-71.0861804356545 42.3665755715753)"
"11","100 Landsdowne Street","University Park - 100 Landsdowne Street","","100","Landsdowne Street","","5 - Cambridgeport","Complete","2005","Forest City Development","CRDD","PB152","","236,000","0","0.00","Residential","203",," ","42.35998803687","-71.10095235402","POINT (-71.1009523540186 42.3599880368695)"
"27","320 Charles Street","320 Charles Street","","320","Charles Street","","1 - East Cambridge","Complete","2005","Whitehead Institute","IA-1","","","9,600","107,025","0.74","Office/R&D",,," ","42.36827353305","-71.08649027492","POINT (-71.0864902749179 42.3682735330501)"
"28","68 Bolton Street","68 Bolton Street","","68","Bolton Street","","9 - Neighborhood 9","Complete","2005","Just-A-Start Corp.","B","","","0","0","0.00","Residential","6",," ","42.39009189466","-71.13222616712","POINT (-71.1322261671171 42.3900918946641)"
"30","1730 Cambridge Street","Harvard CGIS-South","","1730","Cambridge Street","","6 - Mid-Cambridge","Complete","2005","Harvard University","C-3","PB171","","84,377","63,929","1.33","Institutional",,," ","42.37519450363","-71.11319837642","POINT (-71.1131983764174 42.3751945036259)"
"40","43 Vassar Street","MIT Brain & Cognitive Center","","43","Vassar Street","","2 - MIT / Area 2","Complete","2005","MIT","C-3B","PB181","","362,000","388,991","0.40","Institutional",,," ","42.36211382277","-71.09142821935","POINT (-71.0914282193451 42.3621138227681)"
"50","52 Oxford Street","Parking Garage","","52","Oxford Street","","8 - Baldwin","Complete","2005","Harvard University","C-3","","","328,701","1,111,380","1.68","Parking Garage",,," ","42.37939988254","-71.11590432313","POINT (-71.1159043231336 42.3793998825353)"
"52","146-152 Prospect Street","Scouting Way","","146-152","Prospect Street","","4 - The Port/Area IV","Complete","2005","Just-A-Start","O-1/BA-1","","","16,204","15,175","0.92","Residential","13",," ","42.36873965641","-71.10107730229","POINT (-71.1010773022904 42.3687396564112)"
"235","23 Sidney Street","University Park - 23 Sidney Street","","23","Sidney Street","","5 - Cambridgeport","Complete","2005","Forest City Development","","","","46,000","0","0.00","Residential","49",," ","42.36222146127","-71.10058228733","POINT (-71.1005822873325 42.3622214612746)"
"241","1737 Cambridge Street","Harvard CGIS-North","","1737","Cambridge Street","","6 - Mid-Cambridge","Complete","2005","Harvard University","C-1/C-3","PB171","","96,054","169,205","2.57","Institutional",,," ","42.37544639488","-71.11316029318","POINT (-71.1131602931839 42.3754463948794)"
"244","10-18 Decatur Street","10-18 Decatur Street","","10-18","Decatur Street","","5 - Cambridgeport","Complete","2005","Fela Realty Trust","SD-9/C","PB187","","31,520","27,671","0.88","Residential","19",," ","42.36067799297","-71.10518384751","POINT (-71.1051838475137 42.3606779929657)"
"260","100 Acorn Park Drive","Discovery Park - 100 Discovery Park/Smithsonian Building","","100","Acorn Park Drive","FAR is for entire Discovery Park development. Parking allocated from Discovery Park inventory.","11 - North Cambridge","Complete","2005","Bulfinch Company","SD-4","PB198","","158,007","1,154,420","0.61","Office/R&D",,,"FAR is for entire Discovery Park development. Parking allocated from Discovery Park inventory. ","42.39810843272","-71.14965283052","POINT (-71.1496528305172 42.3981084327218)"
"580","12 R Cambridge Center","Biogen","","12 R","Cambridge Center","","2 - MIT / Area 2","Complete","2005","Biogen.Add Inc.","","","","132,270","0","0.00","Office/R&D",,," ","42.3649580639","-71.08741653928","POINT (-71.0874165392844 42.3649580639049)"
"21","7 Cambridge Center","Broad Institute","","7","Cambridge Center","","2 - MIT / Area 2","Complete","2006","Boston Properties","MXD","","","194,096","44,854","4.48","Office/R&D",,," ","42.36286743866","-71.08912267139","POINT (-71.0891226713898 42.3628674386569)"
