wikipedia_page_id,wikipedia_title,wikipedia_url,latitude,longitude,match_method,match_distance_meters,candidate_count,candidate_bldgids,matched_bldgid,confidence_status,decision_status,review_reason,previous_title,previous_latitude,previous_longitude
6315034,Kerry Corner,https://en.wikipedia.org/wiki/Kerry_Corner,42.36833333333333,-71.11472222222221,nearest,6.88,1,513-3,513-3,ambiguous,rejected,Preserved human rejected decision.,,42.36833333333333,-71.11472222222221
6326343,Picower Institute for Learning and Memory,https://en.wikipedia.org/wiki/Picower_Institute_for_Learning_and_Memory,42.362294,-71.091626,contained,0.00,1,667-2,667-2,strong,rejected,Preserved human rejected decision.,,42.362294,-71.091626
6473235,Orson Welles Cinema,https://en.wikipedia.org/wiki/Orson_Welles_Cinema,42.36972222222222,-71.11138888888888,contained,0.00,1,453-3,453-3,strong,rejected,Preserved human rejected decision.,,42.36972222222222,-71.11138888888888
6719465,Schoenhof's Foreign Books,https://en.wikipedia.org/wiki/Schoenhof%27s_Foreign_Books,42.372,-71.11894444444444,nearest,0.16,1,405-15,405-15,ambiguous,rejected,Preserved human rejected decision.,,42.372,-71.11894444444444
6908619,Museum of Comparative Zoology,https://en.wikipedia.org/wiki/Museum_of_Comparative_Zoology,42.37847222222222,-71.11555555555555,contained,0.00,1,241-17,241-17,strong,approved,Preserved human approved decision.,,42.37847222222222,-71.11555555555555
7341483,Housing at the Massachusetts Institute of Technology,https://en.wikipedia.org/wiki/Housing_at_the_Massachusetts_Institute_of_Technology,42.35804,-71.0995,contained,0.00,1,703-3,703-3,strong,rejected,Preserved human rejected decision.,,42.35804,-71.0995
7586188,"North Point (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/North_Point_(Cambridge,_Massachusetts)",42.37238888888889,-71.07505555555555,contained,0.00,1,378-6,378-6,strong,rejected,Preserved human rejected decision.,,42.37238888888889,-71.07505555555555
7742379,Holden Chapel,https://en.wikipedia.org/wiki/Holden_Chapel,42.37524,-71.118,nearest,2.65,1,318-3,318-3,ambiguous,approved,Preserved human approved decision.,,42.37524,-71.118
8071866,Campus of the Massachusetts Institute of Technology,https://en.wikipedia.org/wiki/Campus_of_the_Massachusetts_Institute_of_Technology,42.3591,-71.0934,nearest,4.98,1,668-7,668-7,ambiguous,rejected,Preserved human rejected decision.,,42.3591,-71.0934
8099878,Harvard Film Archive,https://en.wikipedia.org/wiki/Harvard_Film_Archive,42.37365277777778,-71.11473888888888,nearest,7.81,1,333-2,333-2,ambiguous,rejected,Preserved human rejected decision.,,42.37365277777778,-71.11473888888888
8218664,Zesiger Sports and Fitness Center,https://en.wikipedia.org/wiki/Zesiger_Sports_and_Fitness_Center,42.3587,-71.0957,contained,0.00,1,708-20,708-20,strong,approved,Preserved human approved decision.,,42.3587,-71.0957
8259851,Weld Boathouse,https://en.wikipedia.org/wiki/Weld_Boathouse,42.3694,-71.1221,contained,0.00,1,437-11,437-11,strong,approved,Preserved human approved decision.,,42.3694,-71.1221
8370206,Harvard Museum of Natural History,https://en.wikipedia.org/wiki/Harvard_Museum_of_Natural_History,42.378413888888886,-71.11555277777778,contained,0.00,1,241-17,241-17,strong,approved,Preserved human approved decision.,,42.378413888888886,-71.11555277777778
8370551,Harvard University Herbaria,https://en.wikipedia.org/wiki/Harvard_University_Herbaria,42.378819444444446,-71.11458888888889,nearest,10.42,1,241-28,241-59,ambiguous,approved,Preserved human approved decision.,,42.378819444444446,-71.11458888888889
8370901,Harvard Mineralogical Museum,https://en.wikipedia.org/wiki/Harvard_Mineralogical_Museum,42.37831944444444,-71.11556944444443,contained,0.00,1,241-17,241-17,strong,approved,Preserved human approved decision.,,42.37831944444444,-71.11556944444443
8455460,Cambridge School of Culinary Arts,https://en.wikipedia.org/wiki/Cambridge_School_of_Culinary_Arts,42.3907,-71.1217,nearest,11.38,1,82-15,82-15,ambiguous,rejected,Preserved human rejected decision.,,42.3907,-71.1217
8489044,The Middle East (nightclub),https://en.wikipedia.org/wiki/The_Middle_East_(nightclub),42.363835,-71.10142,contained,0.00,1,644-4,644-4,strong,rejected,Preserved human rejected decision.,,42.363835,-71.10142
8716125,President's House (Harvard),https://en.wikipedia.org/wiki/President%27s_House_(Harvard),42.373416666666664,-71.11530555555555,contained,0.00,1,318-27,318-27,strong,approved,Preserved human approved decision.,,42.373416666666664,-71.11530555555555
8815249,Lechmere Canal,https://en.wikipedia.org/wiki/Lechmere_Canal,42.36888888888889,-71.07444444444444,nearest,21.84,1,468-4,468-4,ambiguous,rejected,Preserved human rejected decision.,,42.36888888888889,-71.07444444444444
8815819,Broad Canal,https://en.wikipedia.org/wiki/Broad_Canal,42.362511,-71.079211,nearest,19.40,1,999-3849,999-3849,ambiguous,rejected,Preserved human rejected decision.,,42.362511,-71.079211
8881290,Toscanini's,https://en.wikipedia.org/wiki/Toscanini%27s,42.3635,-71.09930555555555,nearest,0.35,1,639-1,639-1,ambiguous,approved,Preserved human approved decision.,,42.3635,-71.09930555555555
8977608,Amigos School,https://en.wikipedia.org/wiki/Amigos_School,42.363,-71.1083,contained,0.00,1,642-26,642-26,strong,approved,Preserved human approved decision.,,42.363,-71.1083
9115050,MIT Department of Electrical Engineering and Computer Science,https://en.wikipedia.org/wiki/MIT_Department_of_Electrical_Engineering_and_Computer_Science,42.36116666666667,-71.0923611111111,contained,0.00,1,668-38,668-38,strong,rejected,Preserved human rejected decision.,,42.36116666666667,-71.0923611111111
9454178,Murder of Yngve Raustein,https://en.wikipedia.org/wiki/Murder_of_Yngve_Raustein,42.35868055555556,-71.08931666666666,nearest,20.85,1,668-14,668-14,ambiguous,rejected,Preserved human rejected decision.,,42.35868055555556,-71.08931666666666
9462579,St. Paul's Choir School,https://en.wikipedia.org/wiki/St._Paul%27s_Choir_School,42.3708,-71.1154,nearest,8.38,1,457-5,439-6,ambiguous,approved,Preserved human approved decision.,,42.3708,-71.1154
9768381,Harvard Museum of the Ancient Near East,https://en.wikipedia.org/wiki/Harvard_Museum_of_the_Ancient_Near_East,42.378055555555555,-71.11388888888888,contained,0.00,1,241-43,241-43,strong,approved,Preserved human approved decision.,,42.378055555555555,-71.11388888888888
9968010,Harvard Asia Pacific Review,https://en.wikipedia.org/wiki/Harvard_Asia_Pacific_Review,42.377833333333335,-71.11319444444445,contained,0.00,1,241-38,241-38,strong,rejected,Preserved human rejected decision.,,42.377833333333335,-71.11319444444445
10306321,Harvard John A. Paulson School of Engineering and Applied Sciences,https://en.wikipedia.org/wiki/Harvard_John_A._Paulson_School_of_Engineering_and_Applied_Sciences,42.372686111111115,-71.1185361111111,contained,0.00,1,357-3,357-3,strong,rejected,Preserved human rejected decision.,,42.372686111111115,-71.1185361111111
10394308,George D. Birkhoff House,https://en.wikipedia.org/wiki/George_D._Birkhoff_House,42.378194444444446,-71.1286111111111,contained,0.00,1,265-22,265-22,strong,approved,Preserved human approved decision.,,42.378194444444446,-71.1286111111111
10402984,Percy W. Bridgman House,https://en.wikipedia.org/wiki/Percy_W._Bridgman_House,42.379080555555554,-71.12897777777778,nearest,1.26,1,249-27,249-24,ambiguous,approved,Preserved human approved decision.,,42.379080555555554,-71.12897777777778
10410693,Sever Hall,https://en.wikipedia.org/wiki/Sever_Hall,42.374361111111114,-71.11547222222222,contained,0.00,1,318-17,318-17,strong,approved,Preserved human approved decision.,,42.374361111111114,-71.11547222222222
10411034,Margaret Fuller House,https://en.wikipedia.org/wiki/Margaret_Fuller_House,42.36461111111111,-71.09741666666666,contained,0.00,1,618-7,618-7,strong,approved,Preserved human approved decision.,,42.36461111111111,-71.09741666666666
10436279,Reginald A. Daly House,https://en.wikipedia.org/wiki/Reginald_A._Daly_House,42.37538888888889,-71.12627777777777,contained,0.00,1,305-20,305-20,strong,approved,Preserved human approved decision.,,42.37538888888889,-71.12627777777777
10436889,Memorial Hall (Harvard University),https://en.wikipedia.org/wiki/Memorial_Hall_(Harvard_University),42.37588888888889,-71.11491666666666,contained,0.00,1,266-20,266-20,strong,approved,Preserved human approved decision.,,42.37588888888889,-71.11491666666666
10448220,University Hall (Harvard University),https://en.wikipedia.org/wiki/University_Hall_(Harvard_University),42.37444444444444,-71.11705555555555,contained,0.00,1,318-16,318-16,strong,approved,Preserved human approved decision.,,42.37444444444444,-71.11705555555555
10454810,Oliver Hastings House,https://en.wikipedia.org/wiki/Oliver_Hastings_House,42.376666666666665,-71.12666666666667,none,,0,,288-12,unmatched,approved,Preserved human approved decision.,,42.376666666666665,-71.12666666666667
10505967,Maria Baldwin House,https://en.wikipedia.org/wiki/Maria_Baldwin_House,42.37016666666667,-71.10016666666667,contained,0.00,1,462-19,462-19,strong,approved,Preserved human approved decision.,,42.37016666666667,-71.10016666666667
10840089,Austin Hall (Harvard University),https://en.wikipedia.org/wiki/Austin_Hall_(Harvard_University),42.37705555555556,-71.11877777777777,contained,0.00,1,266-15,266-15,strong,approved,Preserved human approved decision.,,42.37705555555556,-71.11877777777777
10988118,Washington Elm,https://en.wikipedia.org/wiki/Washington_Elm,42.37657222222222,-71.12222222222222,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.37657222222222,-71.12222222222222
10997087,Memorial Church of Harvard University,https://en.wikipedia.org/wiki/Memorial_Church_of_Harvard_University,42.3749095,-71.1161574,contained,0.00,1,318-13,318-13,strong,approved,Preserved human approved decision.,,42.3749095,-71.1161574
11093723,Harvard-Epworth United Methodist Church,https://en.wikipedia.org/wiki/Harvard-Epworth_United_Methodist_Church,42.37793931764014,-71.11970779453276,contained,0.00,1,266-11,266-11,strong,approved,Preserved human approved decision.,,42.37793931764014,-71.11970779453276
11212102,"William Dean Howells House (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/William_Dean_Howells_House_(Cambridge,_Massachusetts)",42.380250000000004,-71.12666666666667,contained,0.00,1,233-1,233-1,strong,approved,Preserved human approved decision.,,42.380250000000004,-71.12666666666667
11689168,"St. Paul Church (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/St._Paul_Church_(Cambridge,_Massachusetts)",42.3712,-71.1156,contained,0.00,1,439-6,439-6,strong,approved,Preserved human approved decision.,,42.3712,-71.1156
12297557,Houghton Library,https://en.wikipedia.org/wiki/Houghton_Library,42.373194444444444,-71.11594444444444,contained,0.00,1,318-30,318-30,strong,approved,Preserved human approved decision.,,42.373194444444444,-71.11594444444444
12638003,Globe Corner Bookstore,https://en.wikipedia.org/wiki/Globe_Corner_Bookstore,42.37236111111111,-71.1198611111111,contained,0.00,1,405-8,405-8,strong,approved,Preserved human approved decision.,,42.37236111111111,-71.1198611111111
12751706,MIT School of Engineering,https://en.wikipedia.org/wiki/MIT_School_of_Engineering,42.35896,-71.09244,contained,0.00,1,668-3,668-3,strong,approved,Preserved human approved decision.,,42.35896,-71.09244
12756612,MIT School of Science,https://en.wikipedia.org/wiki/MIT_School_of_Science,42.3596,-71.09048,contained,0.00,1,668-6,668-6,strong,approved,Preserved human approved decision.,,42.3596,-71.09048
12758967,"MIT School of Humanities, Arts, and Social Sciences","https://en.wikipedia.org/wiki/MIT_School_of_Humanities,_Arts,_and_Social_Sciences",42.3597,-71.0919,contained,0.00,1,668-10,668-10,strong,approved,Preserved human approved decision.,,42.3597,-71.0919
12759325,MIT School of Architecture and Planning,https://en.wikipedia.org/wiki/MIT_School_of_Architecture_and_Planning,42.3593,-71.09331,contained,0.00,1,668-7,668-7,strong,approved,Preserved human approved decision.,,42.3593,-71.09331
12801530,Mugar Omni Theater,https://en.wikipedia.org/wiki/Mugar_Omni_Theater,42.36869166666667,-71.06986944444444,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.36869166666667,-71.06986944444444
12850553,Cambridge Health Alliance,https://en.wikipedia.org/wiki/Cambridge_Health_Alliance,42.3748,-71.1048,nearest,8.54,1,324-3,324-3,ambiguous,rejected,Preserved human rejected decision.,,42.3748,-71.1048
12890732,Cambridge Hospital (Massachusetts),https://en.wikipedia.org/wiki/Cambridge_Hospital_(Massachusetts),42.3748,-71.1048,nearest,8.54,1,324-3,324-3,ambiguous,approved,Preserved human approved decision.,,42.3748,-71.1048
12897075,Langdell Hall,https://en.wikipedia.org/wiki/Langdell_Hall,42.377942,-71.118439,contained,0.00,1,266-6,266-6,strong,approved,Preserved human approved decision.,,42.377942,-71.118439
12900074,Fox Club,https://en.wikipedia.org/wiki/Fox_Club,42.37236111111111,-71.12008333333333,contained,0.00,1,405-6,405-6,strong,approved,Preserved human approved decision.,,42.37236111111111,-71.12008333333333
13419807,MIT Nuclear Research Reactor,https://en.wikipedia.org/wiki/MIT_Nuclear_Research_Reactor,42.36027777777778,-71.09638888888888,nearest,0.19,1,699-25,699-25,ambiguous,rejected,Preserved human rejected decision.,,42.36027777777778,-71.09638888888888
13555391,Massachusetts Institute of Technology Libraries,https://en.wikipedia.org/wiki/Massachusetts_Institute_of_Technology_Libraries,42.359,-71.0891,contained,0.00,1,668-14,668-14,strong,rejected,Preserved human rejected decision.,,42.359,-71.0891
13727927,Franklin Street Park,https://en.wikipedia.org/wiki/Franklin_Street_Park,42.367575,-71.11055277777777,nearest,8.44,1,562-6,562-6,ambiguous,rejected,Preserved human rejected decision.,,42.367575,-71.11055277777777
14527661,Harvard/MIT Cooperative Society,https://en.wikipedia.org/wiki/Harvard/MIT_Cooperative_Society,42.3737,-71.1196,contained,0.00,1,345-10,345-10,strong,approved,Preserved human approved decision.,,42.3737,-71.1196
14852205,Middlesex County Courthouse (Massachusetts),https://en.wikipedia.org/wiki/Middlesex_County_Courthouse_(Massachusetts),42.3699,-71.0797,contained,0.00,1,479-1,479-1,strong,approved,Preserved human approved decision.,,42.3699,-71.0797
14886117,Leverett Circle Connector Bridge,https://en.wikipedia.org/wiki/Leverett_Circle_Connector_Bridge,42.36909,-71.06459,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.36909,-71.06459
15005459,Kirkland House,https://en.wikipedia.org/wiki/Kirkland_House,42.3709,-71.1204,contained,0.00,1,437-1,437-1,strong,approved,Preserved human approved decision.,,42.3709,-71.1204
15020534,Cambridge Zen Center,https://en.wikipedia.org/wiki/Cambridge_Zen_Center,42.364468,-71.106019,nearest,2.04,1,627-11,627-11,ambiguous,rejected,Preserved human rejected decision.,,42.364468,-71.106019
15854895,"Odd Fellows Hall (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Odd_Fellows_Hall_(Cambridge,_Massachusetts)",42.364222222222224,-71.10222222222221,contained,0.00,1,631-5,631-5,strong,approved,Preserved human approved decision.,,42.364222222222224,-71.10222222222221
16658131,Le Cordon Bleu College of Culinary Arts in Boston,https://en.wikipedia.org/wiki/Le_Cordon_Bleu_College_of_Culinary_Arts_in_Boston,42.367041666666665,-71.07931111111111,contained,0.00,1,566-2,566-2,strong,rejected,Preserved human rejected decision.,,42.367041666666665,-71.07931111111111
17192481,Building 20,https://en.wikipedia.org/wiki/Building_20,42.3619,-71.0905,contained,0.00,1,668-32,668-32,strong,rejected,Preserved human rejected decision.,,42.3619,-71.0905
17483820,Richard McKinnon State Park,https://en.wikipedia.org/wiki/Richard_McKinnon_State_Park,42.369166666666665,-71.06952777777778,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.369166666666665,-71.06952777777778
17501782,William M. Davis House,https://en.wikipedia.org/wiki/William_M._Davis_House,42.378416666666666,-71.11222222222221,contained,0.00,1,241-31,241-31,strong,approved,Preserved human approved decision.,,42.378416666666666,-71.11222222222221
17518237,Mary Fiske Stoughton House,https://en.wikipedia.org/wiki/Mary_Fiske_Stoughton_House,42.37583333333333,-71.125,nearest,2.57,1,312-3,312-4,ambiguous,approved,Preserved human approved decision.,,42.37583333333333,-71.125
17537761,Theodore W. Richards House,https://en.wikipedia.org/wiki/Theodore_W._Richards_House,42.37877777777778,-71.12211111111111,contained,0.00,1,252-26,252-26,strong,approved,Preserved human approved decision.,,42.37877777777778,-71.12211111111111
17538105,"Arthur D. Little Inc., Building","https://en.wikipedia.org/wiki/Arthur_D._Little_Inc.,_Building",42.36113888888889,-71.08219444444444,contained,0.00,1,680-10,680-10,strong,approved,Preserved human approved decision.,,42.36113888888889,-71.08219444444444
17601836,Grace Hopkinson Eliot Hall,https://en.wikipedia.org/wiki/Grace_Hopkinson_Eliot_Hall,42.381055555555555,-71.12347222222222,contained,0.00,1,206-17,206-17,strong,approved,Preserved human approved decision.,,42.381055555555555,-71.12347222222222
17647608,Edwin Abbot House,https://en.wikipedia.org/wiki/Edwin_Abbot_House,42.37861111111111,-71.12347222222222,contained,0.00,1,252-30,252-30,strong,approved,Preserved human approved decision.,,42.37861111111111,-71.12347222222222
17647630,John Aborn House,https://en.wikipedia.org/wiki/John_Aborn_House,42.39158333333333,-71.12038888888888,contained,0.00,1,75-25,75-25,strong,approved,Preserved human approved decision.,,42.39158333333333,-71.12038888888888
17647662,"Almshouse (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Almshouse_(Cambridge,_Massachusetts)",42.40222222222222,-71.1325,nearest,6.49,1,2-5,2-5,ambiguous,approved,Preserved human approved decision.,,42.40222222222222,-71.1325
17647686,American Net and Twine Company Factory,https://en.wikipedia.org/wiki/American_Net_and_Twine_Company_Factory,42.36708333333333,-71.08055555555555,contained,0.00,1,559-3,559-3,strong,approved,Preserved human approved decision.,,42.36708333333333,-71.08055555555555
17647709,Ash Street Historic District,https://en.wikipedia.org/wiki/Ash_Street_Historic_District,42.38305555555556,-71.1261111111111,nearest,2.90,1,184-3,184-3,ambiguous,rejected,Preserved human rejected decision.,,42.38305555555556,-71.1261111111111
17647764,Athenaeum Press,https://en.wikipedia.org/wiki/Athenaeum_Press,42.3642,-71.0793,contained,0.00,1,620-13,620-13,strong,approved,Preserved human approved decision.,,42.3642,-71.0793
17647830,Ephraim Atwood House,https://en.wikipedia.org/wiki/Ephraim_Atwood_House,42.369194444444446,-71.10752777777778,contained,0.00,1,490-13,490-13,strong,approved,Preserved human approved decision.,,42.369194444444446,-71.10752777777778
17647933,Avon Hill Historic District,https://en.wikipedia.org/wiki/Avon_Hill_Historic_District,42.38583333333333,-71.12249999999999,nearest,4.86,1,137-18,137-18,ambiguous,rejected,Preserved human rejected decision.,,42.38583333333333,-71.12249999999999
17647962,B B Chemical Company,https://en.wikipedia.org/wiki/B_B_Chemical_Company,42.359722222222224,-71.11527777777778,contained,0.00,1,681-13,681-13,strong,approved,Preserved human approved decision.,,42.359722222222224,-71.11527777777778
17647978,James B. Barnes House,https://en.wikipedia.org/wiki/James_B._Barnes_House,42.36972222222222,-71.09566666666666,contained,0.00,1,443-42,443-42,strong,approved,Preserved human approved decision.,,42.36972222222222,-71.09566666666666
17648004,Beck-Warren House,https://en.wikipedia.org/wiki/Beck-Warren_House,42.37294444444444,-71.11422222222221,contained,0.00,1,333-6,333-6,strong,approved,Preserved human approved decision.,,42.37294444444444,-71.11422222222221
17648032,Bennink-Douglas Cottages,https://en.wikipedia.org/wiki/Bennink-Douglas_Cottages,42.38,-71.12302777777776,nearest,1.54,1,228-40,228-40,ambiguous,approved,Preserved human approved decision.,,42.38,-71.12302777777776
17648064,Berkeley Street Historic District,https://en.wikipedia.org/wiki/Berkeley_Street_Historic_District,42.37777777777778,-71.12555555555555,nearest,0.93,1,999-1350,999-1350,ambiguous,rejected,Preserved human rejected decision.,,42.37777777777778,-71.12555555555555
17648089,Bertram Hall (Radcliffe College),https://en.wikipedia.org/wiki/Bertram_Hall_(Radcliffe_College),42.3808,-71.1241,contained,0.00,1,206-18,206-18,strong,approved,Preserved human approved decision.,,42.3808,-71.1241
17648104,"Beth Israel Synagogue (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Beth_Israel_Synagogue_(Cambridge,_Massachusetts)",42.369166666666665,-71.0961111111111,nearest,4.78,1,495-8,495-8,ambiguous,approved,Preserved human approved decision.,,42.369166666666665,-71.0961111111111
17648132,Bigelow Street Historic District,https://en.wikipedia.org/wiki/Bigelow_Street_Historic_District,42.36833333333333,-71.10555555555555,nearest,5.23,1,506-22,506-22,ambiguous,rejected,Preserved human rejected decision.,,42.36833333333333,-71.10555555555555
17648165,Frederick Billings House,https://en.wikipedia.org/wiki/Frederick_Billings_House,42.39169444444445,-71.12049999999999,contained,0.00,1,75-23,75-23,strong,approved,Preserved human approved decision.,,42.39169444444445,-71.12049999999999
17687172,Harvard Square Subway Kiosk,https://en.wikipedia.org/wiki/Harvard_Square_Subway_Kiosk,42.37358,-71.11896,contained,0.00,1,357-1,357-1,strong,approved,Preserved human approved decision.,,42.37358,-71.11896
17687695,Cambridge Common Historic District,https://en.wikipedia.org/wiki/Cambridge_Common_Historic_District,42.37638888888889,-71.12083333333332,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.37638888888889,-71.12083333333332
17696201,Brattle Hall,https://en.wikipedia.org/wiki/Brattle_Hall,42.37352777777778,-71.12152777777777,contained,0.00,1,355-8,355-8,strong,approved,Preserved human approved decision.,,42.37352777777778,-71.12152777777777
17696220,Cambridge Public Library,https://en.wikipedia.org/wiki/Cambridge_Public_Library,42.37411111111111,-71.11080555555554,contained,0.00,1,328-8,328-8,strong,approved,Preserved human approved decision.,,42.37411111111111,-71.11080555555554
17696241,Cambridge Home for the Aged and Infirm,https://en.wikipedia.org/wiki/Cambridge_Home_for_the_Aged_and_Infirm,42.38847222222222,-71.14877777777778,contained,0.00,1,105-3,105-3,strong,approved,Preserved human approved decision.,,42.38847222222222,-71.14877777777778
17696254,Francis J. Child House,https://en.wikipedia.org/wiki/Francis_J._Child_House,42.37801,-71.10965,contained,0.00,1,275-14,275-14,strong,approved,Preserved human approved decision.,,42.37801,-71.10965
17696275,"Church of the New Jerusalem (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Church_of_the_New_Jerusalem_(Cambridge,_Massachusetts)",42.376472222222226,-71.11352777777778,contained,0.00,1,299-4,299-4,strong,approved,Preserved human approved decision.,,42.376472222222226,-71.11352777777778
17696301,Conventual Church of St. Mary and St. John,https://en.wikipedia.org/wiki/Conventual_Church_of_St._Mary_and_St._John,42.37222222222222,-71.12472222222222,nearest,3.57,1,356-38,356-38,ambiguous,approved,Preserved human approved decision.,,42.37222222222222,-71.12472222222222
17696318,"First Baptist Church (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/First_Baptist_Church_(Cambridge,_Massachusetts)",42.36486111111111,-71.10499999999999,contained,0.00,1,604-5,604-5,strong,approved,Preserved human approved decision.,,42.36486111111111,-71.10499999999999
17696341,North Avenue Congregational Church,https://en.wikipedia.org/wiki/North_Avenue_Congregational_Church,42.38638888888889,-71.11861111111111,contained,0.00,1,131-1,131-1,strong,approved,Preserved human approved decision.,,42.38638888888889,-71.11861111111111
17696354,Old Cambridge Baptist Church,https://en.wikipedia.org/wiki/Old_Cambridge_Baptist_Church,42.37166666666667,-71.11422222222221,contained,0.00,1,408-5,408-5,strong,approved,Preserved human approved decision.,,42.37166666666667,-71.11422222222221
17696372,Christ the King Presbyterian Church,https://en.wikipedia.org/wiki/Christ_the_King_Presbyterian_Church,42.36783333333334,-71.10266666666666,contained,0.00,1,523-14,523-14,strong,approved,Preserved human approved decision.,,42.36783333333334,-71.10266666666666
17696397,"St. James Episcopal Church (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/St._James_Episcopal_Church_(Cambridge,_Massachusetts)",42.39066666666667,-71.12094444444443,contained,0.00,1,82-10,82-10,strong,approved,Preserved human approved decision.,,42.39066666666667,-71.12094444444443
17696418,"Sacred Heart Church, Rectory, School and Convent (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Sacred_Heart_Church,_Rectory,_School_and_Convent_(Cambridge,_Massachusetts)",42.370694444444446,-71.08541666666666,nearest,2.72,1,452-2,452-2,ambiguous,approved,Preserved human approved decision.,,42.370694444444446,-71.08541666666666
17696442,"St. John the Evangelist Church (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/St._John_the_Evangelist_Church_(Cambridge,_Massachusetts)",42.394444444444446,-71.12722222222222,nearest,2.52,1,56-3,56-3,ambiguous,approved,Preserved human approved decision.,,42.394444444444446,-71.12722222222222
17696477,Robert Frost House,https://en.wikipedia.org/wiki/Robert_Frost_House,42.37872222222222,-71.13222222222221,contained,0.00,1,260-10,260-10,strong,approved,Preserved human approved decision.,,42.37872222222222,-71.13222222222221
17696503,Mount Auburn Cemetery Reception House (1870),https://en.wikipedia.org/wiki/Mount_Auburn_Cemetery_Reception_House_(1870),42.37555555555556,-71.14583333333334,nearest,11.36,1,270-92,270-94,ambiguous,approved,Preserved human approved decision.,,42.37555555555556,-71.14583333333334
17696546,Blake and Knowles Steam Pump Company National Register District,https://en.wikipedia.org/wiki/Blake_and_Knowles_Steam_Pump_Company_National_Register_District,42.36611111111111,-71.08388888888888,contained,0.00,1,585-2,585-2,strong,approved,Preserved human approved decision.,,42.36611111111111,-71.08388888888888
17696568,Bottle House Block,https://en.wikipedia.org/wiki/Bottle_House_Block,42.367472222222226,-71.08116666666666,contained,0.00,1,559-1,559-1,strong,approved,Preserved human approved decision.,,42.367472222222226,-71.08116666666666
17696594,William Brattle House,https://en.wikipedia.org/wiki/William_Brattle_House,42.373694444444446,-71.12155555555555,contained,0.00,1,355-6,355-6,strong,approved,Preserved human approved decision.,,42.373694444444446,-71.12155555555555
17696623,William F. Bradbury House,https://en.wikipedia.org/wiki/William_F._Bradbury_House,42.37155555555555,-71.11166666666666,contained,0.00,1,384-3,384-3,strong,approved,Preserved human approved decision.,,42.37155555555555,-71.11166666666666
17696664,Luther Brooks House,https://en.wikipedia.org/wiki/Luther_Brooks_House,42.376583333333336,-71.11308333333332,contained,0.00,1,299-1,299-1,strong,approved,Preserved human approved decision.,,42.376583333333336,-71.11308333333332
17696693,Building at 1707–1709 Cambridge Street,https://en.wikipedia.org/wiki/Building_at_1707%E2%80%931709_Cambridge_Street,42.37538888888889,-71.11213888888888,contained,0.00,1,320-10,320-10,strong,approved,Preserved human approved decision.,,42.37538888888889,-71.11213888888888
17696707,Building at 42 Edward J. Lopez Avenue,https://en.wikipedia.org/wiki/Building_at_42_Edward_J._Lopez_Avenue,42.367805555555556,-71.07983333333333,contained,0.00,1,544-8,544-8,strong,approved,Preserved human approved decision.,,42.367805555555556,-71.07983333333333
17696723,Building at 1715–1717 Cambridge Street,https://en.wikipedia.org/wiki/Building_at_1715%E2%80%931717_Cambridge_Street,42.375416666666666,-71.11247222222222,contained,0.00,1,320-12,320-12,strong,approved,Preserved human approved decision.,,42.375416666666666,-71.11247222222222
17696749,Building at 102–104 Inman Street,https://en.wikipedia.org/wiki/Building_at_102%E2%80%93104_Inman_Street,42.371972222222226,-71.10133333333333,contained,0.00,1,374-45,374-45,strong,approved,Preserved human approved decision.,,42.371972222222226,-71.10133333333333
17696779,Building at 10 Follen Street,https://en.wikipedia.org/wiki/Building_at_10_Follen_Street,42.378416666666666,-71.12194444444444,contained,0.00,1,269-8,269-8,strong,approved,Preserved human approved decision.,,42.378416666666666,-71.12194444444444
17696810,Building at 104–106 Hancock Street,https://en.wikipedia.org/wiki/Building_at_104%E2%80%93106_Hancock_Street,42.36911111111111,-71.10763888888889,contained,0.00,1,490-16,490-16,strong,approved,Preserved human approved decision.,,42.36911111111111,-71.10763888888889
17696832,Building at 106–108 Inman Street,https://en.wikipedia.org/wiki/Building_at_106%E2%80%93108_Inman_Street,42.37222222222222,-71.10111111111111,contained,0.00,1,374-17,374-17,strong,approved,Preserved human approved decision.,,42.37222222222222,-71.10111111111111
17696859,Buildings at 110–112 Inman Street,https://en.wikipedia.org/wiki/Buildings_at_110%E2%80%93112_Inman_Street,42.37247222222222,-71.101,contained,0.00,1,374-26,374-26,strong,approved,Preserved human approved decision.,,42.37247222222222,-71.101
