building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_candidate_bldgids
appleton-terr_7,7 Appleton Terrace,Appleton Terrace,Current building,1897,6,accepted,confirmed_alias,1,1,198-26,7 Appleton Ter,Appleton Ter,198-26,Confirmed street-name alias with compatible number and one footprint,,,,,,,,,
appleton-terr_8,8 Appleton Terrace,Appleton Terrace,Current building,1897,6,accepted,confirmed_alias,1,1,198-30,8 Appleton Ter,Appleton Ter,198-30,Confirmed street-name alias with compatible number and one footprint,,,,,,,,,
appleton-terr_9,9 Appleton Terrace,Appleton Terrace,"Addition, rear, or secondary building",1897,5,review,manual_review,2,2,198-28|198-32,180 Appleton St|184 Appleton St,Appleton St,,Historical address or street alias produces current-address candidate(s),historical_address_or_alias,"A historical address or street alias produced candidates, but the alias has not yet been proven for automatic matching.",,,,,,,
arcadia-st_3,3 Arcadia Street,Arcadia Street,Current building,1906,1,accepted,auto_accept,1,1,177-8,3 Arcadia St,Arcadia St,177-8,Exact standardized address,,,,,,,,,
arcadia-st_4,4 Arcadia Street,Arcadia Street,Current building,1906,1,accepted,auto_accept,1,1,182-3,4 Arcadia St,Arcadia St,182-3,Exact standardized address,,,,,,,,,
arcadia-st_5,5 Arcadia Street,Arcadia Street,Current building,1907,1,accepted,auto_accept,1,1,177-6,5 Arcadia St,Arcadia St,177-6,Exact standardized address,,,,,,,,,
arcadia-st_6,6 Arcadia Street,Arcadia Street,Current building,1910,1,accepted,auto_accept,1,1,182-1,6 Arcadia St,Arcadia St,182-1,Exact standardized address,,,,,,,,,
arcadia-st_7,7 Arcadia Street,Arcadia Street,Current building,1908,1,accepted,auto_accept,1,1,177-4,7 Arcadia St,Arcadia St,177-4,Exact standardized address,,,,,,,,,
arlington-st_1-9,1-9 Arlington Street,Arlington Street,Current building,1926,2,accepted,usually_auto_accept,3,1,120-8,3 Arlington St|5 Arlington St|7 Arlington St,Arlington St,120-8,Hail range contains Address Point number(s),,,,,,,,,
arlington-st_2-6,2-6 Arlington Street,Arlington Street,Current building,1904,2,accepted,usually_auto_accept,3,1,137-2,2 Arlington St|4 Arlington St|6 Arlington St,Arlington St,137-2,Hail range contains Address Point number(s),,,,,,,,,
arlington-st_8-10,8-10 Arlington Street,Arlington Street,Current building,1864,2,accepted,usually_auto_accept,2,1,137-3,10 Arlington St|8 Arlington St,Arlington St,137-3,Hail range contains Address Point number(s),,,,,,,,,
arlington-st_9,9+ Arlington Street,Arlington Street,Current building,1857,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
arlington-st_11,11 Arlington Street,Arlington Street,Current building,1899,1,accepted,auto_accept,1,1,120-10,11 Arlington St,Arlington St,120-10,Exact standardized address,,,,,,,,,
arlington-st_12-14,12-14 Arlington Street,Arlington Street,Current building,1864,2,accepted,usually_auto_accept,2,1,137-5,12 Arlington St|14 Arlington St,Arlington St,137-5,Hail range contains Address Point number(s),,,,,,,,,
arlington-st_13,13 Arlington Street,Arlington Street,Current building,1880,1,accepted,auto_accept,1,1,120-11,13 Arlington St,Arlington St,120-11,Exact standardized address,,,,,,,,,
arlington-st_15,15 Arlington Street,Arlington Street,Current building,1871,1,accepted,auto_accept,1,1,120-12,15 Arlington St,Arlington St,120-12,Exact standardized address,,,,,,,,,
arlington-st_16,16 Arlington Street,Arlington Street,Current building,1871,1,accepted,auto_accept,1,1,137-7,16 Arlington St,Arlington St,137-7,Exact standardized address,,,,,,,,,
arlington-st_17,17 Arlington Street,Arlington Street,Current building,1863,1,accepted,auto_accept,1,1,120-14,17 Arlington St,Arlington St,120-14,Exact standardized address,,,,,,,,,
arlington-st_19,19 Arlington Street,Arlington Street,Razed,1866,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arlington-st_19_2,19 Arlington Street,Arlington Street,Current building,1902,1,accepted,auto_accept,1,1,120-15,19 Arlington St,Arlington St,120-15,Exact standardized address,,,,,,,,,
arlington-st_22,22 Arlington Street,Arlington Street,Current building,1873,1,accepted,auto_accept,1,1,137-8,22 Arlington St,Arlington St,137-8,Exact standardized address,,,,,,,,,
arlington-st_24,24 Arlington Street,Arlington Street,Razed,1862,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arlington-st_24_2,24 Arlington Street,Arlington Street,Current building,1870,1,accepted,auto_accept,1,1,137-14,24 Arlington St,Arlington St,137-14,Exact standardized address,,,,,,,,,
arlington-st_25,25 Arlington Street,Arlington Street,Current building,1870,1,accepted,auto_accept,1,1,120-16,25 Arlington St,Arlington St,120-16,Exact standardized address,,,,,,,,,
arlington-st_26,26 Arlington Street,Arlington Street,Current building,1869,1,accepted,auto_accept,1,1,137-10,26 Arlington St,Arlington St,137-10,Exact standardized address,,,,,,,,,
arlington-st_28,28 Arlington Street,Arlington Street,Current building,1876,1,accepted,auto_accept,1,1,137-12,28 Arlington St,Arlington St,137-12,Exact standardized address,,,,,,,,,
arlington-st_30,30 Arlington Street,Arlington Street,Current building,1876,1,accepted,auto_accept,1,1,137-13,30 Arlington St,Arlington St,137-13,Exact standardized address,,,,,,,,,
arlington-st_32,32 Arlington Street,Arlington Street,Current building,1871,1,accepted,auto_accept,1,1,137-15,32 Arlington St,Arlington St,137-15,Exact standardized address,,,,,,,,,
arlington-st_33,33 Arlington Street,Arlington Street,Current building,1869,1,accepted,auto_accept,1,1,125-16,33 Arlington St,Arlington St,125-16,Exact standardized address,,,,,,,,,
arlington-st_35,35 Arlington Street,Arlington Street,Current building,1885,1,accepted,auto_accept,1,1,125-18,35 Arlington St,Arlington St,125-18,Exact standardized address,,,,,,,,,
arlington-st_36,36 Arlington Street,Arlington Street,Current building,1872,1,accepted,auto_accept,1,1,137-18,36 Arlington St,Arlington St,137-18,Exact standardized address,,,,,,,,,
arlington-st_37,37 Arlington Street,Arlington Street,Current building,1874,1,accepted,auto_accept,1,1,125-19,37 Arlington St,Arlington St,125-19,Exact standardized address,,,,,,,,,
arlington-st_38-40,38-40 Arlington Street,Arlington Street,Current building,1874,2,accepted,usually_auto_accept,2,1,137-20,38 Arlington St|40 Arlington St,Arlington St,137-20,Hail range contains Address Point number(s),,,,,,,,,
arlington-st_42,42 Arlington Street,Arlington Street,Current building,1871,1,accepted,auto_accept,1,1,137-28,42 Arlington St,Arlington St,137-28,Exact standardized address,,,,,,,,,
arnold-cir_1,1 Arnold Circle,Arnold Circle,Current building,1895,1,accepted,auto_accept,1,1,490-33,1 Arnold Cir,Arnold Cir,490-33,Exact standardized address,,,,,,,,,
arnold-cir_2,2 Arnold Circle,Arnold Circle,Cross reference to another address,1911,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
arnold-cir_10,10 Arnold Circle,Arnold Circle,Current building,1893,1,accepted,auto_accept,1,1,490-26,10 Arnold Cir,Arnold Cir,490-26,Exact standardized address,,,,,,,,,
arnold-cir_12,12 Arnold Circle,Arnold Circle,Current building,1891,1,accepted,auto_accept,1,1,490-29,12 Arnold Cir,Arnold Cir,490-29,Exact standardized address,,,,,,,,,
arrow-st_2,2 Arrow Street,Arrow Street,Razed,1926,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arrow-st_4,4 Arrow Street,Arrow Street,Razed,1863,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arrow-st_6,6 Arrow Street,Arrow Street,Razed,1860,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arrow-st_8,8 Arrow Street,Arrow Street,Current building,1869,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
arrow-st_12-18,12-18 Arrow Street,Arrow Street,Current building,1860,2,accepted,usually_auto_accept,2,1,439-7,12 Arrow St|14 Arrow St,Arrow St,439-7,Hail range contains Address Point number(s),,,,,,,,,
arrow-st_18,18+ Arrow Street,Arrow Street,Razed,1866,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arrow-st_20,20 Arrow Street,Arrow Street,Razed,1890,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arrow-st_20_2,20 Arrow Street,Arrow Street,Cross reference to another address,1990,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
arrow-st_21,21+ Arrow Street,Arrow Street,Razed,1800,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arrow-st_24,24 Arrow Street,Arrow Street,Razed,1915,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
arrow-st_24_2,24 Arrow Street,Arrow Street,Current building,1915,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
ash-st_5,5 Ash Street,Ash Street,Current building,1887,1,accepted,auto_accept,1,1,312-10,5 Ash St,Ash St,312-10,Exact standardized address,,,,,,,,,
ash-st_6,6 Ash Street,Ash Street,Razed,1951,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ash-st_6_2,6 Ash Street,Ash Street,Current building,1955,1,accepted,auto_accept,1,1,321-2,6 Ash St,Ash St,321-2,Exact standardized address,,,,,,,,,
ash-st_9,9 Ash Street,Ash Street,Current building,1941,1,accepted,auto_accept,1,1,312-6,9 Ash St,Ash St,312-6,Exact standardized address,,,,,,,,,
ash-st_10,10 Ash Street,Ash Street,Razed,1837,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ash-st_12,12 Ash Street,Ash Street,Current building,1846,1,accepted,auto_accept,1,1,329-6,12 Ash St,Ash St,329-6,Exact standardized address,,,,,,,,,
ash-st_13,13 Ash Street,Ash Street,Current building,1869,1,accepted,auto_accept,1,1,327-7,13 Ash St,Ash St,327-7,Exact standardized address,,,,,,,,,
ash-st_14-16,14-16 Ash Street,Ash Street,Current building,1855,2,accepted,usually_auto_accept,2,1,329-11,14 Ash St|16 Ash St,Ash St,329-11,Hail range contains Address Point number(s),,,,,,,,,
ash-st_15,15 Ash Street,Ash Street,Current building,1926,1,accepted,auto_accept,1,1,327-10,15 Ash St,Ash St,327-10,Exact standardized address,,,,,,,,,
ash-st_18,18 Ash Street,Ash Street,Current building,1845,1,accepted,auto_accept,1,1,329-14,18 Ash St,Ash St,329-14,Exact standardized address,,,,,,,,,
ash-st_19,19 Ash Street,Ash Street,Current building,1826,1,accepted,auto_accept,1,1,327-13,19 Ash St,Ash St,327-13,Exact standardized address,,,,,,,,,
ash-st_22-24,22-24 Ash Street,Ash Street,Cross reference to another address,1853,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
ash-st_27,27 Ash Street,Ash Street,Cross reference to another address,1856,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
ash-st_29,29 Ash Street,Ash Street,Current building,1856,1,accepted,auto_accept,1,1,348-3,29 Ash St,Ash St,348-3,Exact standardized address,,,,,,,,,
ash-st_30-32,30-32 Ash Street,Ash Street,Current building,1865,2,accepted,usually_auto_accept,2,1,356-6,30 Ash St|32 Ash St,Ash St,356-6,Hail range contains Address Point number(s),,,,,,,,,
ash-st_31,31 Ash Street,Ash Street,Current building,1855,1,accepted,auto_accept,1,1,348-5,31 Ash St,Ash St,348-5,Exact standardized address,,,,,,,,,
ash-st_33-35,33-35 Ash Street,Ash Street,Current building,1845,2,accepted,usually_auto_accept,2,1,348-8,33 Ash St|35 Ash St,Ash St,348-8,Hail range contains Address Point number(s),,,,,,,,,
ash-st_34-36,34-36 Ash Street,Ash Street,Razed,1845,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ash-st_34-36_2,34-36 Ash Street,Ash Street,Current building,1915,2,accepted,usually_auto_accept,2,1,356-11,34 Ash St|36 Ash St,Ash St,356-11,Hail range contains Address Point number(s),,,,,,,,,
ash-st_37-39,37-39 Ash Street,Ash Street,Razed,1914,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ash-st_38,38+ Ash Street,Ash Street,Current building,1844,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
ash-street-pl_8,8 Ash Street Place,Ash Street Place,Razed,1852,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ash-street-pl_8_2,8 Ash Street Place,Ash Street Place,"Addition, rear, or secondary building",1888,1,accepted,auto_accept,1,1,329-9,8 Ash Street Pl,Ash Street Pl,329-9,Exact standardized address,,,,,,,,,
ash-street-pl_9,9+ Ash Street Place,Ash Street Place,Cross reference to another address,1865,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
ash-street-pl_10,10 Ash Street Place,Ash Street Place,Current building,1884,1,accepted,auto_accept,1,1,329-10,10 Ash Street Pl,Ash Street Pl,329-10,Exact standardized address,,,,,,,,,
ash-street-pl_12,12 Ash Street Place,Ash Street Place,Current building,,1,accepted,auto_accept,1,1,329-12,12 Ash Street Pl,Ash Street Pl,329-12,Exact standardized address,,,,,,,,,
ashburton-pl_1,1 Ashburton Place,Ashburton Place,Current building,1879,1,accepted,auto_accept,1,1,551-4,1 Ashburton Pl,Ashburton Pl,551-4,Exact standardized address,,,,,,,,,
ashburton-pl_2,2 Ashburton Place,Ashburton Place,Current building,1862,1,accepted,auto_accept,1,1,551-36,2 Ashburton Pl,Ashburton Pl,551-36,Exact standardized address,,,,,,,,,
ashburton-pl_3,3 Ashburton Place,Ashburton Place,Current building,1861,1,accepted,auto_accept,1,1,551-37,3 Ashburton Pl,Ashburton Pl,551-37,Exact standardized address,,,,,,,,,
ashburton-pl_4,4 Ashburton Place,Ashburton Place,Current building,1864,1,accepted,auto_accept,1,1,551-12,4 Ashburton Pl,Ashburton Pl,551-12,Exact standardized address,,,,,,,,,
ashburton-pl_5,5 Ashburton Place,Ashburton Place,Current building,1865,1,accepted,auto_accept,1,1,551-14,5 Ashburton Pl,Ashburton Pl,551-14,Exact standardized address,,,,,,,,,
ashburton-pl_6,6 Ashburton Place,Ashburton Place,Current building,1865,1,accepted,auto_accept,1,1,551-16,6 Ashburton Pl,Ashburton Pl,551-16,Exact standardized address,,,,,,,,,
ashburton-pl_7,7 Ashburton Place,Ashburton Place,Current building,1985,1,accepted,auto_accept,1,1,551-9,7 Ashburton Pl,Ashburton Pl,551-9,Exact standardized address,,,,,,,,,
ashton-pl_5-7,5-7 Ashton Place,Ashton Place,Current building,1896,2,accepted,usually_auto_accept,2,1,296-27,5 Ashton Pl|7 Ashton Pl,Ashton Pl,296-27,Hail range contains Address Point number(s),,,,,,,,,
ashton-pl_6,6 Ashton Place,Ashton Place,Current building,1895,1,accepted,auto_accept,1,1,296-35,6 Ashton Pl,Ashton Pl,296-35,Exact standardized address,,,,,,,,,
ashton-pl_9,9 Ashton Place,Ashton Place,Current building,1895,1,accepted,auto_accept,1,1,296-26,9 Ashton Pl,Ashton Pl,296-26,Exact standardized address,,,,,,,,,
ashton-pl_10,10 Ashton Place,Ashton Place,Current building,1895,1,accepted,auto_accept,1,1,296-2,10 Ashton Pl,Ashton Pl,296-2,Exact standardized address,,,,,,,,,
athenaeum-st_1,1 Athenaeum Street,Athenaeum Street,Current building,1985,1,accepted,auto_accept,1,1,620-34,1 Athenaeum St,Athenaeum St,620-34,Exact standardized address,,,,,,,,,
athenaeum-st_17,17 Athenaeum Street,Athenaeum Street,"Addition, rear, or secondary building",1909,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
athens-st_6,6 Athens Street,Athens Street,Current building,1986,1,accepted,auto_accept,1,1,470-7,6 Athens St,Athens St,470-7,Exact standardized address,,,,,,,,,
athens-st_9,9 Athens Street,Athens Street,Current building,1859,1,accepted,auto_accept,1,1,457-8,9 Athens St,Athens St,457-8,Exact standardized address,,,,,,,,,
athens-st_11,11 Athens Street,Athens Street,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
athens-st_13-15,13-15 Athens Street,Athens Street,Current building,1895,2,accepted,usually_auto_accept,2,1,457-10,13 Athens St|15 Athens St,Athens St,457-10,Hail range contains Address Point number(s),,,,,,,,,
athens-st_14,14 Athens Street,Athens Street,Current building,1884,1,accepted,auto_accept,1,1,470-11,14 Athens St,Athens St,470-11,Exact standardized address,,,,,,,,,
athens-st_16,16 Athens Street,Athens Street,Current building,1884,1,accepted,auto_accept,1,1,470-12,16 Athens St,Athens St,470-12,Exact standardized address,,,,,,,,,
athens-st_17,17 Athens Street,Athens Street,Current building,1871,1,accepted,auto_accept,1,1,457-11,17 Athens St,Athens St,457-11,Exact standardized address,,,,,,,,,
athens-st_20-22,20-22 Athens Street,Athens Street,Current building,1886,2,accepted,usually_auto_accept,2,1,470-2,20 Athens St|22 Athens St,Athens St,470-2,Hail range contains Address Point number(s),,,,,,,,,
athens-st_23-25,23-25 Athens Street,Athens Street,Current building,1890,2,accepted,usually_auto_accept,2,1,457-12,23 Athens St|25 Athens St,Athens St,457-12,Hail range contains Address Point number(s),,,,,,,,,
athens-st_23r,23r Athens Street,Athens Street,Razed,1872,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
athens-st_26,26 Athens Street,Athens Street,Current building,1885,1,accepted,auto_accept,1,1,470-15,26 Athens St,Athens St,470-15,Exact standardized address,,,,,,,,,
athens-st_27-29,27-29 Athens Street,Athens Street,Current building,1887,2,accepted,usually_auto_accept,2,1,457-14,27 Athens St|29 Athens St,Athens St,457-14,Hail range contains Address Point number(s),,,,,,,,,
athens-st_28-30,28-30 Athens Street,Athens Street,Current building,1895,2,accepted,usually_auto_accept,2,1,470-18,28 Athens St|30 Athens St,Athens St,470-18,Hail range contains Address Point number(s),,,,,,,,,
athens-st_31,31 Athens Street,Athens Street,Current building,1870,1,accepted,auto_accept,1,1,457-17,31 Athens St,Athens St,457-17,Exact standardized address,,,,,,,,,
athens-terr_1,1+ Athens Terrace,Athens Terrace,Razed,1886,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
