building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,matched_bldgids,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_matched_bldgids,pre_override_candidate_bldgids
putnam-ave_273r,273r Putnam Avenue,Putnam Avenue,"Addition, rear, or secondary building",1996,7,review,manual_review_loose_address_proximity,7,4,636-10|636-12|636-15|999-258,263 Putnam Ave|265 Putnam Ave|267 Putnam Ave|269 Putnam Ave|275 Putnam Ave|277 Putnam Ave,Putnam Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (636-10: Δ4 house numbers, 0.0 m, 636-12: Δ4 house numbers, 0.0 m, 636-15: Δ4 house numbers, 4.6 m, 999-258: Δ2 house numbers, 12.5 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
putnam-ave_530,530+ Putnam Avenue,Putnam Avenue,Current building,,7,review,manual_review_loose_address_proximity,2,1,999-110,520-A Putnam Ave|520-B Putnam Ave,Putnam Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-110: Δ10 house numbers, 14.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
quincy-st_14,14 Quincy Street,Quincy Street,"Addition, rear, or secondary building",1911,7,review,manual_review_loose_address_proximity,1,1,999-3379,24 Quincy St,Quincy St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3379: Δ10 house numbers, 14.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
remington-st_5-7,5-7 Remington Street,Remington Street,Current building,1908,7,review,manual_review_loose_address_proximity,4,2,408-9|999-679,1 Remington St|15 Remington St|16 Remington St|9 Remington St,Remington St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (408-9: Δ2 house numbers, 0.0 m, 999-679: Δ8 house numbers, 2.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
reservoir-st_14,14 Reservoir Street,Reservoir Street,Current building,1983,7,review,manual_review_loose_address_proximity,2,1,999-1435,14 Reservoir St|18 Reservoir St,Reservoir St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1435: Δ0 house numbers, 7.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rindge-ave_122a,122A Rindge Avenue,Rindge Avenue,"Addition, rear, or secondary building",1917,7,review,manual_review_loose_address_proximity,3,3,68-21|68-37|999-2775,120 Rindge Ave|124 Rindge Ave|132 Rindge Ave,Rindge Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (68-21: Δ2 house numbers, 0.0 m, 68-37: Δ2 house numbers, 0.0 m, 999-2775: Δ10 house numbers, 15.5 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rindge-ave_160,160 Rindge Avenue,Rindge Avenue,Current building,1920,7,review,manual_review_loose_address_proximity,1,1,67-3,170 Rindge Ave,Rindge Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (67-3: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rindge-ave_207r,207r Rindge Avenue,Rindge Avenue,"Addition, rear, or secondary building",1897,7,review,manual_review_loose_address_proximity,7,5,49-49|999-2791|999-2841|999-2843|999-2846,198 Rindge Ave|205 Rindge Ave|205-A Rindge Ave|205-B Rindge Ave|205-R Rindge Ave|209 Rindge Ave|213 Rindge Ave,Rindge Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (49-49: Δ2 house numbers, 0.0 m, 999-2791: Δ9 house numbers, 19.9 m, 999-2841: Δ2 house numbers, 5.9 m, 999-2843: Δ6 house numbers, 18.5 m, 999-2846: Δ2 house numbers, 18.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rindge-ave_379,379 Rindge Avenue,Rindge Avenue,Current building,,7,review,manual_review_loose_address_proximity,5,3,59-13|59-3|999-2853,370 Rindge Ave|378 Rindge Ave|380 Rindge Ave|386 Rindge Ave|388 Rindge Ave,Rindge Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (59-13: Δ9 house numbers, 19.4 m, 59-3: Δ7 house numbers, 0.0 m, 999-2853: Δ1 house numbers, 6.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rindge-ave_384_2,384 Rindge Avenue,Rindge Avenue,Current building,1999,7,review,manual_review_loose_address_proximity,7,3,59-3|59-48|999-2853,378 Rindge Ave|380 Rindge Ave|386 Rindge Ave|388 Rindge Ave|390 Rindge Ave|392 Rindge Ave|394 Rindge Ave,Rindge Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (59-3: Δ2 house numbers, 0.0 m, 59-48: Δ8 house numbers, 0.0 m, 999-2853: Δ4 house numbers, 6.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
river-st_261-269,261-269 River Street,River Street,Building complex,1980,7,review,manual_review_loose_address_proximity,7,4,630-44|671-1|671-20|999-263,253 River St|255 River St|258 River St|260 River St|268 River St|275 River St|277 River St,River St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (630-44: Δ6 house numbers, 13.6 m, 671-1: Δ1 house numbers, 1.5 m, 671-20: Δ8 house numbers, 19.8 m, 999-263: Δ1 house numbers, 12.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
river-st_278_2,278 River Street,River Street,Current building,1922,7,review,manual_review_loose_address_proximity,8,6,630-44|671-1|671-20|671-22|671-24|671-26,268 River St|275 River St|277 River St|280 River St|281 River St|284 River St|286 River St|288 River St,River St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (630-44: Δ3 house numbers, 19.1 m, 671-1: Δ10 house numbers, 1.5 m, 671-20: Δ1 house numbers, 0.0 m, 671-22: Δ3 house numbers, 0.0 m, 671-24: Δ10 house numbers, 0.0 m, 671-26: Δ8 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
river-st_306,306 River Street,River Street,Current building,1920,7,review,manual_review_loose_address_proximity,2,2,636-15|671-11,300 River St|311 River St,River St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (636-15: Δ5 house numbers, 0.0 m, 671-11: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
river-st_350,350 River Street,River Street,Current building,1996,7,review,manual_review_loose_address_proximity,1,1,681-5,340 River St,River St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (681-5: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rogers-st_1,1 Rogers Street,Rogers Street,Current building,1987,7,review,manual_review_loose_address_proximity,1,1,603-1,10 Rogers St,Rogers St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (603-1: Δ9 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rogers-st_56-84,56-84 Rogers Street,Rogers Street,Current building,1929,7,review,manual_review_loose_address_proximity,1,1,600-3,50 Rogers St,Rogers St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (600-3: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
rogers-st_57-63,57-63 Rogers Street,Rogers Street,Current building,1939,7,review,manual_review_loose_address_proximity,1,1,600-3,50 Rogers St,Rogers St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (600-3: Δ7 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
roseland-st_68-72,68-72 Roseland Street,Roseland Street,Current building,,7,review,manual_review_loose_address_proximity,3,3,999-2349|999-2353|999-4157,60 Roseland St|64 Roseland St,Roseland St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-2349: Δ4 house numbers, 4.7 m, 999-2353: Δ8 house numbers, 11.7 m, 999-4157: Δ4 house numbers, 6.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
russell-st_5_2,5 Russell Street,Russell Street,Current building,1964,7,review,manual_review_loose_address_proximity,13,5,72-13|72-20|999-2754|999-2764|999-3767,1 Russell St|11 Russell St|2-A Russell St|2-B Russell St|4-A Russell St|4-B Russell St|6-A Russell St|6-B Russell St|7 Russell St|9 Russell St|9-A Russell St|9-B Russell St|9-C Russell St,Russell St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (72-13: Δ4 house numbers, 0.0 m, 72-20: Δ1 house numbers, 0.0 m, 999-2754: Δ4 house numbers, 12.8 m, 999-2764: Δ4 house numbers, 11.0 m, 999-3767: Δ6 house numbers, 9.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
second-st_144,144 Second Street,Second Street,Current building,1931,7,review,manual_review_loose_address_proximity,1,1,566-2,150 Second St,Second St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (566-2: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
seventh-st_23,23 Seventh Street,Seventh Street,"Addition, rear, or secondary building",1889,7,review,manual_review_loose_address_proximity,4,1,999-760,14 Seventh St|16 Seventh St|18 Seventh St|20 Seventh St,Seventh St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-760: Δ3 house numbers, 18.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
shepard-st_55,55 Shepard Street,Shepard Street,"Addition, rear, or secondary building",1912,7,review,manual_review_loose_address_proximity,7,4,999-1684|999-1697|999-1707|999-3664,46 Shepard St|50 Shepard St|52 Shepard St|56 Shepard St|58 Shepard St|60 Shepard St|62 Shepard St,Shepard St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1684: Δ5 house numbers, 9.1 m, 999-1697: Δ1 house numbers, 15.8 m, 999-1707: Δ5 house numbers, 15.6 m, 999-3664: Δ9 house numbers, 19.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sherman-st_26,26 Sherman Street,Sherman Street,Current building,1891,7,review,manual_review_loose_address_proximity,13,6,148-19|999-2163|999-2164|999-2188|999-2226|999-2289,17 Sherman St|19 Sherman St|19-B Sherman St|20 Sherman St|22 Sherman St|22-1/2 Sherman St|24 Sherman St|27 Sherman St|28 Sherman St|29 Sherman St|30 Sherman St|32 Sherman St|36 Sherman St,Sherman St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (148-19: Δ1 house numbers, 6.3 m, 999-2163: Δ7 house numbers, 17.6 m, 999-2164: Δ7 house numbers, 10.0 m, 999-2188: Δ4 house numbers, 7.3 m, 999-2226: Δ2 house numbers, 11.4 m, 999-2289: Δ10 house numbers, 17.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sherman-st_77,77 Sherman Street,Sherman Street,"Addition, rear, or secondary building",1990,7,review,manual_review_loose_address_proximity,4,2,92-58|92-63,79 Sherman St|85 Sherman St|87 Sherman St|87-1/2 Sherman St,Sherman St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (92-58: Δ8 house numbers, 0.0 m, 92-63: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sherman-st_105,105 Sherman Street,Sherman Street,Building complex,1987,7,review,manual_review_loose_address_proximity,3,3,92-40|999-2501|999-2523,108 Sherman St|111 Sherman St|111-R Sherman St,Sherman St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (92-40: Δ6 house numbers, 10.2 m, 999-2501: Δ3 house numbers, 9.2 m, 999-2523: Δ6 house numbers, 13.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sherman-st_106r,106r Sherman Street,Sherman Street,"Addition, rear, or secondary building",1971,7,review,manual_review_loose_address_proximity,4,4,92-40|97-26|999-2501|999-2523,108 Sherman St|111 Sherman St|111-R Sherman St|116 Sherman St,Sherman St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (92-40: Δ5 house numbers, 10.2 m, 97-26: Δ10 house numbers, 6.4 m, 999-2501: Δ2 house numbers, 9.2 m, 999-2523: Δ5 house numbers, 13.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sherman-st_125_2,125 Sherman Street,Sherman Street,Building complex,1978,7,review,manual_review_loose_address_proximity,8,3,97-26|999-2538|999-2547,116 Sherman St|118 Sherman St|120 Sherman St|120-1/2 Sherman St|122 Sherman St|124 Sherman St|129 Sherman St|131 Sherman St,Sherman St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (97-26: Δ1 house numbers, 0.0 m, 999-2538: Δ4 house numbers, 12.3 m, 999-2547: Δ6 house numbers, 13.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sidney-st_171,171 Sidney Street,Sidney Street,Current building,1926,7,review,manual_review_loose_address_proximity,2,1,707-6,162 Sidney St|167 Sidney St,Sidney St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (707-6: Δ4 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sixth-st_45,45+ Sixth Street,Sixth Street,Current building,1906,7,review,manual_review_loose_address_proximity,5,3,458-20|477-1|999-526,40 Sixth St|48 Sixth St|52 Sixth St|54 Sixth St|55 Sixth St,Sixth St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (458-20: Δ3 house numbers, 0.0 m, 477-1: Δ7 house numbers, 18.4 m, 999-526: Δ10 house numbers, 4.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
sixth-st_46_2,46 Sixth Street,Sixth Street,Current building,1938,7,review,manual_review_loose_address_proximity,5,3,458-20|477-1|999-526,40 Sixth St|48 Sixth St|52 Sixth St|54 Sixth St|55 Sixth St,Sixth St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (458-20: Δ2 house numbers, 0.0 m, 477-1: Δ6 house numbers, 18.4 m, 999-526: Δ9 house numbers, 4.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
smith-pl_26,26 Smith Place,Smith Place,"Addition, rear, or secondary building",1924,7,review,manual_review_loose_address_proximity,1,1,69-11,36 Smith Pl,Smith Pl,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (69-11: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
smith-pl_47-49,47-49 Smith Place,Smith Place,Current building,1951,7,review,manual_review_loose_address_proximity,1,1,46-37,43 Smith Pl,Smith Pl,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (46-37: Δ4 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
smith-pl_77,77 Smith Place,Smith Place,Current building,1970,7,review,manual_review_loose_address_proximity,2,2,46-22|46-8,67 Smith Pl,Smith Pl,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (46-22: Δ10 house numbers, 0.0 m, 46-8: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
smith-pl_109,109 Smith Place,Smith Place,Current building,1956,7,review,manual_review_loose_address_proximity,1,1,46-16,101 Smith Pl,Smith Pl,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (46-16: Δ8 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
somerville-ave_825,825 Somerville Avenue,Somerville Avenue,Current building,1988,7,review,manual_review_loose_address_proximity,3,1,111-4,815 Somerville Ave|820 Somerville Ave|822 Somerville Ave,Somerville Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (111-4: Δ3 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
springfield-st_20,20 Springfield Street,Springfield Street,Current building,1890,7,review,manual_review_loose_address_proximity,3,1,343-1,16 Springfield St|18 Springfield St|22 Springfield St,Springfield St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (343-1: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
stinson-ct_7-9,7-9 Stinson Court,Stinson Court,Current building,1916,7,review,manual_review_loose_address_proximity,5,1,701-7,1 Stinson Ct|3 Stinson Ct|4 Stinson Ct|6 Stinson Ct|8 Stinson Ct,Stinson Ct,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (701-7: Δ1 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
thingvalla-ave_45,45+ Thingvalla Avenue,Thingvalla Avenue,Current building,1997,7,review,manual_review_loose_address_proximity,4,2,267-43|267-44,38 Thingvalla Ave|40 Thingvalla Ave|55-5 Thingvalla Ave|55-6 Thingvalla Ave,Thingvalla Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (267-43: Δ5 house numbers, 17.9 m, 267-44: Δ10 house numbers, 10.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
third-st_37,37 Third Street,Third Street,Current building,1895,7,review,manual_review_loose_address_proximity,2,2,422-4|999-690,29 Third St|47 Third St,Third St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (422-4: Δ8 house numbers, 0.0 m, 999-690: Δ10 house numbers, 9.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
third-st_90r,90r Third Street,Third Street,"Addition, rear, or secondary building",1984,7,review,manual_review_loose_address_proximity,2,1,999-4311,83 Third St|85 Third St,Third St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-4311: Δ5 house numbers, 18.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
third-st_229-231,229-231 Third Street,Third Street,Current building,1903,7,review,manual_review_loose_address_proximity,2,2,549-22|549-23,235 Third St,Third St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (549-22: Δ4 house numbers, 0.0 m, 549-23: Δ4 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
third-st_364,364 Third Street,Third Street,Current building,1999,7,review,manual_review_loose_address_proximity,2,1,620-83,356 Third St|358 Third St,Third St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (620-83: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
vassal-ln_168-170,168-170 Vassal Lane,Vassal Lane,Current building,1927,7,review,manual_review_loose_address_proximity,3,1,192-2,160 Vassal Ln|164 Vassal Ln|166 Vassal Ln,Vassal Ln,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (192-2: Δ2 house numbers, 6.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
vassal-ln_197,197 Vassal Lane,Vassal Lane,Current building,1970,7,review,manual_review_loose_address_proximity,2,2,999-2071|999-2096,196 Vassal Ln|202 Vassal Ln,Vassal Ln,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-2071: Δ1 house numbers, 11.6 m, 999-2096: Δ5 house numbers, 12.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
vassar-st_79,79 Vassar Street,Vassar Street,Current building,1999,7,review,manual_review_loose_address_proximity,1,1,999-3424,76 Vassar St,Vassar St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3424: Δ3 house numbers, 4.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
vassar-st_125,125 Vassar Street,Vassar Street,Current building,1963,7,review,manual_review_loose_address_proximity,3,3,708-2|708-20|708-21,120 Vassar St|130 Vassar St,Vassar St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (708-2: Δ5 house numbers, 0.0 m, 708-20: Δ5 house numbers, 0.0 m, 708-21: Δ5 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
vassar-st_289,289 Vassar Street,Vassar Street,Current building,1939,7,review,manual_review_loose_address_proximity,1,1,746-7,299 Vassar St,Vassar St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (746-7: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
vassar-st_301-309,301-309 Vassar Street,Vassar Street,Current building,1948,7,review,manual_review_loose_address_proximity,2,2,746-3|746-7,299 Vassar St|315 Vassar St,Vassar St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (746-3: Δ6 house numbers, 0.0 m, 746-7: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
wadsworth-st_60,60 Wadsworth Street,Wadsworth Street,Current building,1965,7,review,manual_review_loose_address_proximity,1,1,680-6,60 Wadsworth St,Wadsworth St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (680-6: Δ0 house numbers, 18.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
walden-st_57-59_2,57-59 Walden Street,Walden Street,Current building,1943,7,review,manual_review_loose_address_proximity,3,2,109-14|87-38,52 Walden St|56 Walden St|58 Walden St,Walden St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (109-14: Δ1 house numbers, 0.0 m, 87-38: Δ5 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
